PubID,PubMedID,PubYear,NumPts,NumIsolates,NumLANLIsolates,NumLANLIsolatesQCPassed,Title,Authors,Subtypes,RxStatus,Notes
PM15186521,15186521,2004,,14,2,2,Sensitivity of HIV type 1 subtype C isolates to the entry inhibitor T-20,"Cilliers,T., Patience,T., Pillay,C., Papathanasopoulos,M. and Morris,L.",B,,
PM15194768,15194768,2004,,26,2,2,Biological analysis of human immunodeficiency virus type 1 R5 envelopes amplified from brain and lymph node tissues of AIDS patients with neuropathology reveals two distinct tropism phenotypes and identifies envelopes in the brain that confer an enhanced tropism and fusigenicity for macrophages,"Peters,P.J., Bhattacharya,J., Hibbitts,S., Dittmar,M.T., Simmons,G., Bell,J., Simmonds,P. and Clapham,P.R.",B,,
PM15585084,15585084,2004,,8,2,2,"Substitution of hiv type-1 non-B env genes in C2, a subtype B cassette system, results in functional chimeric viruses","Zheng,N.N. and Daniels,R.S.",01_AE; D,,
PM15585091,15585091,2004,,2,2,2,"Documentation of subtype C HIV Type 1 strains in Argentina, Paraguay, and Uruguay","Carrion,G., Eyzaguirre,L., Montano,S.M., Laguna-Torres,V., Serra,M., Aguayo,N., Avila,M.M., Ruchansky,D., Pando,M.A., Vinoles,J., Perez,J., Barboza,A., Chauca,G., Romero,A., Galeano,A., Blair,P.J., Weissenbacher,M., Birx,D.L., Sanchez,J.L., Olson,J.G. and Carr,J.K.",C,,
PM16131314,16131314,2005,,4,2,2,Heterosexual transmission of novel CRF01_AE and subtype B recombinant forms of HIV type 1 in northern Thailand,"Wichukchinda,N., Shiino,T., Srisawat,J., Rojanawiwat,A., Pathipvanich,P., Sawanpanyalert,P., Ariyoshi,K. and Auwanit,W.",01B; 01_AE,,
PM16284528,16284528,2005,,2,2,2,Identification of a novel HIV-1 circulating ADG intersubtype recombinant form (CRF19_cpx) in Cuba,"Casado,G., Thomson,M.M., Sierra,M. and Najera,R.",1819; 19_cpx,,
PM16378633,16378633,2006,,16,2,2,Neutralization and infectivity characteristics of envelope glycoproteins from human immunodeficiency virus type 1 infected donors whose sera exhibit broadly cross-reactive neutralizing activity,"Cham,F., Zhang,P.F., Heyndrickx,L., Bouma,P., Zhong,P., Katinger,H., Robinson,J., van der Groen,G. and Quinnan,G.V. Jr.",A1U; B,,
PM16379609,16379609,2005,,5,2,2,Characterization of Five Nearly Full-Length Genomes of Early HIV Type 1 Strains in Ruili City: Implications for the Genesis of CRF07_BC and CRF08_BC Circulating in China,"Qiu,Z., Xing,H., Wei,M., Duan,Y., Zhao,Q., Xu,J. and Shao,Y.",BC; C,,
PM16699001,16699001,2006,,5,2,2,Evidence for potent autologous neutralizing antibody titers and compact envelopes in early infection with subtype C human immunodeficiency virus type 1,"Li,B., Decker,J.M., Johnson,R.W., Bibollet-Ruche,F., Wei,X., Mulenga,J., Allen,S., Hunter,E., Hahn,B.H., Shaw,G.M., Blackwell,J.L. and Derdeyn,C.A.",B,,
PM17015824,17015824,2006,,116,2,2,The HIV Env variant N283 enhances macrophage tropism and is associated with brain infection and dementia,"Dunfee,R.L., Thomas,E.R., Gorry,P.R., Wang,J., Taylor,J., Kunstman,K., Wolinsky,S.M. and Gabuzda,D.",B,,
PM17050592,17050592,2007,,4,2,2,Impact of natural polymorphism within the gp41 cytoplasmic tail of human immunodeficiency virus type 1 on the intracellular distribution of envelope glycoproteins and viral assembly,"Lambele,M., Labrosse,B., Roch,E., Moreau,A., Verrier,B., Barin,F., Roingeard,P., Mammano,F. and Brand,D.",B; G,,
PM17331038,17331038,2007,,4,2,2,Genomic analysis of HIV type 1 strains derived from a mother and child pair of long-term nonprogressors,"Reinis,M., Weiser,B., Kuiken,C., Dong,T., Lang,D., Nachman,S., Zhang,Y., Rowland-Jones,S. and Burger,H.",B,,
PM17607774,17607774,2007,,6,2,2,Quasispecies analysis of novel HIV-1 recombinants of subtypes A and G reveals no similarity to the mosaic structure of CRF02_AG,"Powell,R.L., Konings,F.A., Nanfack,A., Burda,S., Urbanski,M.M., Saa,D. and Nyambi,P.N.",A1G,,
PM17725418,17725418,2007,,2,2,2,Identification of a novel circulating recombinant form (CRF) 36_cpx in Cameroon that combines two CRFs (01_AE and 02_AG) with ancestral lineages of subtypes A and G,"Powell,R.L., Zhao,J., Konings,F.A., Tang,S., Nanfack,A., Burda,S., Urbanski,M.M., Saa,D.R., Hewlett,I. and Nyambi,P.N.",36_cpx,,
PM17961119,17961119,2007,,7,2,2,gp41 sequence variability in HIV type 1 non-B subtypes infected patients undergoing enfuvirtide pressure,"D'Arrigo,R., Ciccozzi,M., Gori,C., Montieri,S., Aquaro,S., Bellagamba,R., Boumis,E., Di Perri,G., Pizzi,D., Antinori,A., Rezza,G. and Perno,C.F.",02_AG; AC,,
PM18257687,18257687,2008,,2,2,2,"Characterization of an old complex circulating recombinant form, CRF27_cpx, originating from the Democratic Republic of Congo (DRC) and circulating in France","Vidal,N., Frange,P., Chaix,M.L., Mulanga,C., Lepira,F., Bazepeo,S.E., Goujard,C., Meyer,L., Rouzioux,C., Delaporte,E. and Peeters,M.",27_cpx,,
PM18373434,18373434,2008,,2,2,2,Full-length characterization of A1/D intersubtype recombinant genomes from a therapy-induced HIV type 1 controller during acute infection and his noncontrolling partner,"Fomsgaard,A., Vinner,L., Therrien,D., Jorgensen,L.B., Nielsen,C., Mathiesen,L., Pedersen,C. and Corbet,S.",A1D,,
PM18443125,18443125,2008,,94,2,2,Suppression of dualtropic human immunodeficiency virus type 1 by the CXCR4 antagonist AMD3100 is associated with efficiency of CXCR4 use and baseline virus composition,"Fransen,S., Bridger,G., Whitcomb,J.M., Toma,J., Stawiski,E., Parkin,N., Petropoulos,C.J. and Huang,W.",B,,
PM18490657,18490657,2008,,4358,2,2,Identification and characterization of transmitted and early founder virus envelopes in primary HIV-1 infection,"Keele,B.F., Giorgi,E.E., Salazar-Gonzalez,J.F., Decker,J.M., Pham,K.T., Salazar,M.G., Sun,C., Grayson,T., Wang,S., Li,H., Wei,X., Jiang,C., Kirchherr,J.L., Gao,F., Anderson,J.A., Ping,L.H., Swanstrom,R., Tomaras,G.D., Blattner,W.A., Goepfert,P.A., Kilby,J.M., Saag,M.S., Delwart,E.L., Busch,M.P., Cohen,M.S., Montefiori,D.C., Haynes,B.F., Gaschen,B., Athreya,G.S., Lee,H.Y., Wood,N., Seoighe,C., Perelson,A.S., Bhattacharya,T., Korber,B.T., Hahn,B.H. and Shaw,G.M.",B,ProbablyNaive,
PM19487424,19487424,2009,,284,2,2,"Genetic identity, biological phenotype, and evolutionary pathways of transmitted/founder viruses in acute and early HIV-1 infection","Salazar-Gonzalez,J.F., Salazar,M.G., Keele,B.F., Learn,G.H., Giorgi,E.E., Li,H., Decker,J.M., Wang,S., Baalwa,J., Kraus,M.H., Parrish,N.F., Shaw,K.S., Guffey,M.B., Bar,K.J., Davis,K.L., Ochsenbauer-Jambor,C., Kappes,J.C., Saag,M.S., Cohen,M.S., Mulenga,J., Derdeyn,C.A., Allen,S., Hunter,E., Markowitz,M., Hraber,P., Perelson,A.S., Bhattacharya,T., Haynes,B.F., Korber,B.T., Hahn,B.H. and Shaw,G.M.",B,Naive,
PM19763269,19763269,2009,,136,2,2,Escape from autologous neutralizing antibodies in acute/early subtype C HIV-1 infection requires multiple pathways,"Rong,R., Li,B., Lynch,R.M., Haaland,R.E., Murphy,M.K., Mulenga,J., Allen,S.A., Pinter,A., Shaw,G.M., Hunter,E., Robinson,J.E., Gnanakaran,S. and Derdeyn,C.A.",C,,
PM19886837,19886837,2009,,22,2,2,HIV type 1 subtype A envelope genetic evolution in a slow progressing individual with consistent broadly neutralizing antibodies,"Dieltjens,T., Loots,N., Vereecken,K., Grupping,K., Heyndrickx,L., Bottieau,E., Vanham,G., Davis,D. and Janssens,W.",A1,,
PM19895210,19895210,2009,,7,2,2,Viral genetic determinants of nonprogressive HIV type 1 subtype C infection in antiretroviral drug-naive children,"Tzitzivacos,D.B., Tiemessen,C.T., Stevens,W.S. and Papathanasopoulos,M.A.",C,,
PM19943791,19943791,2009,,4,2,2,"Near full-length genome characterization of a newly identified HIV type 1 subtype F variant circulating in St. Petersburg, Russia","Fernandez-Garcia,A., Cuevas,M.T., Vinogradova,A., Rakhmanova,A., Perez-Alvarez,L., de Castro,R.O., Osmanov,S. and Thomson,M.M.",F1,,
PM20494390,20494390,2010,,4,2,2,Subtype-specific conservation of isoleucine 309 in the envelope V3 domain is linked to immune evasion in subtype C HIV-1 infection,"Lynch,R.M., Rong,R., Li,B., Shen,T., Honnen,W., Mulenga,J., Allen,S., Pinter,A., Gnanakaran,S. and Derdeyn,C.A.",C,,
PM20618102,20618102,2010,,4,2,2,Identification of a new HIV type 1 circulating BF intersubtype recombinant form (CRF47_BF) in Spain,"Fernandez-Garcia,A., Perez-Alvarez,L., Cuevas,M.T., Delgado,E., Munoz-Nieto,M., Cilla,G., Iribarren,J.A., Pinilla,M., Ocampo,A., Miralles,C., Perez-Castro,S., Gonzalez-Galeano,M., de Castro,R.O., Trigo,M., Garcia,V., Sanchez,A.M. and Thomson,M.M.",47_BF,,
PM20812894,20812894,2010,,6,2,2,Identification and Genetic Characterization of a Novel CRF22_01A1 Recombinant Form of HIV Type 1 in Cameroon,"Zhao,J., Tang,S., Ragupathy,V., Carr,J.K., Wolfe,N.D., Awazi,B. and Hewlett,I.",22_01A1,,
PM20958201,20958201,2011,,2,2,2,The Indonesian Variants of CRF33_01B: Near-Full Length Sequence Analysis,"Sahbandar,I.N., Takahashi,K., Motomura,K., Djoerban,Z., Firmansyah,I., Kitamura,K., Sato,H., Pohan,H.T. and Sato,S.",33_01B,,
PM20977352,20977352,2011,,2,2,2,Identification and Characterization of Two New HIV Type 1 Unique (B/C) Recombinant Forms in China,"Liu,Y., Li,L., Yang,S., Bao,Z., Li,H., Wang,Z., Zhuang,D., Liu,S., Chen,L., Fan,Y., Zhong,M., Gao,L., Wang,X. and Li,J.",57_BC; BC,,
PM21291604,21291604,2011,,4,2,2,"Novel HIV-1 Recombinant Forms in Antenatal Cohort, Montreal, Quebec, Canada","Quesnel-Vallieres,M., Kouzayha,I., Tran,E., Barry,I., Lasgi,C., Merindol,N., Monteil,V., Ransy,D.G., Boucher,M., Lapointe,N. and Soudeyns,H.",U,,
PM21635737,21635737,2011,,72,2,2,Conformational alterations in the CD4 binding cavity of HIV-1 gp120 influencing gp120-CD4 interactions and fusogenicity of HIV-1 envelopes derived from brain and other tissues,"Gray,L., Sterjovski,J., Ramsland,P.A., Churchill,M.J. and Gorry,P.R.",B,,
PM21887353,21887353,2011,,5,2,2,In Vivo Emergence of HIV-1 Highly Sensitive to Neutralizing Antibodies,"Aasa-Chapman,M.M., Cheney,K.M., Hue,S., Forsman,A., O'Farrell,S., Pellegrino,P., Williams,I. and McKnight,A.",B,,
PM21902588,21902588,2012,,3,2,2,Identification of New CRF51_01B in Singapore Using Full Genome Analysis of Three HIV Type 1 Isolates,"Ng,O.T., Eyzaguirre,L.M., Carr,J.K., Chew,K.K., Lin,L., Chua,A., Leo,Y.S., Redd,A.D., Quinn,T.C. and Laeyendecker,O.",51_01B,,
PM21902589,21902589,2012,,2,2,2,Near Full-Length Sequence Analysis of Two New HIV Type 1 Unique (CRF01_AE/B) Recombinant Forms Among Men Who Have Sex with Men in China,"Wang,W., Meng,Z., Zhou,M., Guo,C., Zhang,F., Xu,J. and Zhang,X.",01B; 55_01B,,
PM21916806,21916806,2012,,30,2,2,Characterization of Circulating HIV Type 1 env Genes in Plasma of Two Antiretroviral-Naive Slow Progressing Patients with Broad Neutralizing Antibody Response with Evidence of Recombination,"Mukhopadhyay,S., Ringe,R., Patil,A., Paranjape,R. and Bhattacharya,J.",B; C,,
PM21969855,21969855,2011,,3,2,2,Origin and Epidemiological History of HIV-1 CRF14_BG,"Bartolo,I., Abecasis,A.B., Borrego,P., Barroso,H., McCutchan,F., Gomes,P., Camacho,R. and Taveira,N.",14_BG,,
PM22090117,22090117,2012,,210,2,2,HIV-1 Clinical Isolates Resistant to CCR5 Antagonists Exhibit Delayed Entry Kinetics That Are Corrected in the Presence of Drug,"Putcharoen,O., Lee,S.H., Henrich,T.J., Hu,Z., Vanichanan,J., Coakley,E., Greaves,W., Gulick,R.M., Kuritzkes,D.R. and Tsibris,A.M.",B,,
PM22251084,22251084,2012,,10,2,2,The Analysis of Near Full-Length Genome Sequences of HIV Type 1 Subtype A Viruses from Russia Supports the Monophyly of Major Intrasubtype Clusters,"Fernandez-Garcia,A., Revilla,A., Vazquez-de Parga,E., Vinogradova,A., Rakhmanova,A., Karamov,E., Carrera,C., Delgado,E., Perez-Alvarez,L., Najera,R., Osmanov,S. and Thomson,M.M.",A6,,
PM22997419,22997419,2012,,3,2,2,Genome Sequences of a Novel HIV-1 CRF53_01B Identified in Malaysia,"Chow,W.Z., Al-Darraji,H., Lee,Y.M., Takebe,Y., Kamarulzaman,A. and Tee,K.K.",53_01B,,
PM23792741,23792741,2013,,2,2,2,Genome Sequences of a Novel HIV-1 Circulating Recombinant Form (CRF59_01B) Identified among Men Who Have Sex with Men in Northeastern China,"Han,X., An,M., Zhang,W., Zhao,B., Chu,Z., Takebe,Y. and Shang,H.",59_01B,,
PM24023951,24023951,2013,,2,2,2,Selected HIV-1 Env Trimeric Formulations Act as Potent Immunogens in a Rabbit Vaccination Model,"Heyndrickx,L., Stewart-Jones,G., Jansson,M., Schuitemaker,H., Bowles,E., Buonaguro,L., Grevstad,B., Vinner,L., Vereecken,K., Parker,J., Ramaswamy,M., Biswas,P., Vanham,G., Scarlatti,G. and Fomsgaard,A.",B,,
PM24205935,24205935,2014,,4,2,2,"Genome Sequence of a Novel HIV-1 Circulating Recombinant Form (CRF57_BC) Identified from Yunnan, China","Wei,H., Liu,Y., Feng,Y., Hsi,J., Xing,H., He,X., Liao,L., Yutaka,T., Li,J. and Shao,Y.",57_BC,,
PM24926063,24926063,2014,,2,2,2,Genetic Characterization of HIV-1 Subtype D Near-Full-Length Proviral Genomes by Illumina Massively Parallel Sequencing Technology,"Pessoa,R., Lopes,M.E. and Sanabani,S.S.",D,,
PM25210191,25210191,2014,,105,2,2,Envelope Variants Circulating as Initial Neutralization Breadth Developed in Two HIV-Infected Subjects Stimulate Multiclade Neutralizing Antibodies in Rabbits,"Malherbe,D.C., Pissani,F., Sather,D.N., Guo,B., Pandey,S., Sutton,W.F., Stuart,A.B., Robins,H., Park,B., Krebs,S.J., Schuman,J.T., Kalams,S., Hessell,A.J. and Haigwood,N.L.",B,,
PM25495675,25495675,2014,,4,2,2,"Genomic characterization of two novel HIV-1 second-generation recombinant forms among men who have sex with men in Beijing, China","Li,Z., Wei,H., Feng,Y., Li,J., Kalish,M.L., Lu,H., Yin,L., Liao,L., Qian,H.Z., Frost,S.D., Ruan,Y., Vermund,S., Shao,Y. and Xing,H.",0107,,
PM25569444,25569444,2015,,99,2,2,Transmitted Virus Fitness and Host T Cell Responses Collectively Define Divergent Infection Outcomes in Two HIV-1 Recipients,"Yue,L., Pfafferott,K.J., Baalwa,J., Conrod,K., Dong,C.C., Chui,C., Rong,R., Claiborne,D.T., Prince,J.L., Tang,J., Ribeiro,R.M., Cormier,E., Hahn,B.H., Perelson,A.S., Shaw,G.M., Karita,E., Gilmour,J., Goepfert,P., Derdeyn,C.A., Allen,S.A., Borrow,P. and Hunter,E.",A1,,
PM25622054,25622054,2015,,4,2,2,Viral envelope is a major determinant of enhanced fitness of a multidrug-resistant HIV-1 variant,"Mohri,H., Prada,N. and Markowitz,M.",B,,
PM26058342,26058342,2015,,2,2,2,"Genomic Characterization of Two Novel HIV-1 Unique (CRF01_AE/B) Recombinant Forms Among Men Who Have Sex with Men in Beijing, China","Li,Z., Li,J., Feng,Y., Kalish,M.L., Lu,H., Yin,L., Liao,L., Qian,H.Z., Frost,S.D., Ruan,Y., Vermund,S.H., Shao,Y. and Xing,H.",01B,,
PM26123575,26123575,2015,,4,2,2,Disease progression despite protective HLA expression in an HIV-infected transmission pair,"Brener,J., Gall,A., Batorsky,R., Riddell,L., Buus,S., Leitman,E., Kellam,P., Allen,T., Goulder,P. and Matthews,P.C.",01_AE,,
PM26588781,26588781,2015,,2,2,2,Identification of Common Features in Prototype Broadly Neutralizing Antibodies to HIV Envelope V2 Apex to Facilitate Vaccine Design,"Andrabi,R., Voss,J.E., Liang,C.H., Briney,B., McCoy,L.E., Wu,C.Y., Wong,C.H., Poignard,P. and Burton,D.R.",A1; C,,
PM26667846,26667846,2015,,2,2,2,A Large-scale Survey of CRF55_01B from Men-Who-Have-Sex-with-Men in China: implying the Evolutionary History and Public Health Impact,"Han,X., Takebe,Y., Zhang,W., An,M., Zhao,B., Hu,Q., Xu,J., Wu,H., Wu,J., Lu,L., Chen,X., Liang,S., Wang,Z., Yan,H., Fu,J., Cai,W., Zhuang,M., Liao,C. and Shang,H.",55_01B,,
PM26847649,26847649,2016,,4,2,2,"Identification and characterization of two human immunodeficiency virus type 1 unique recombinant forms from Yunnan, China","Li,J., Li,L., Yang,S., Li,J., Zhang,M., Yang,C., Liu,J. and Li,H.",01C; BC,,
PM27080756,27080756,2016,,2,2,2,"Near Full-Length Genome Sequences of Two Novel HIV-1 Recombinant Forms Detected In Henan Province, China","Li,T., Sun,G., Jia,D., Sun,C., Wang,Z., Liu,S., Liu,Y., Li,H., Wang,X., Li,J. and Li,L.",01B; 01BC,,
PM27460636,,2016,,,2,2,"Near Full-Length Genomic Sequences of Two Novel HIV-1 Recombinant Forms identified in Shenzhen, China","Jia,D., Zhao,J., Li,T., Sun,C., Li,H., Zheng,C., Chen,L., Liu,Y., Liu,S., Zhuang,D., Wang,X., Bao,Z., Li,J. and Li,L.",01BC,,
PM7888189,7888189,1994,,12,2,2,"Genetic variation of HIV type 1 in four World Health Organization-sponsored vaccine evaluation sites: generation of functional envelope (glycoprotein 160) clones representative of sequence subtypes A, B, C, and E. WHO Network for HIV Isolation and Characterization","Gao,F., Yue,L., Craig,S., Thornton,C.L., Robertson,D.L., McCutchan,F.E., Bradac,J.A., Sharp,P.M. and Hahn,B.H.",B; C,,
PM8794346,8794346,1996,,2,2,2,The heterosexual human immunodeficiency virus type 1 epidemic in Thailand is caused by an intersubtype (A/E) recombinant of African origin,"Gao,F., Robertson,D.L., Morrison,S.G., Hui,H., Craig,S., Decker,J., Fultz,P.N., Girard,M., Shaw,G.M., Hahn,B.H. and Sharp,P.M.",01_AE,,
PM9683568,9683568,1998,,3,2,2,Full genome sequences of human immunodeficiency virus type 1 subtypes G and A/G intersubtype recombinants,"Carr,J.K., Salminen,M.O., Albert,J., Sanders-Buell,E., Gotte,D., Birx,D.L. and McCutchan,F.E.",02_AG; G,,
PM9765443,9765443,1998,,2,2,2,Molecular cloning and characterization of viruses isolated from chimpanzees with pathogenic human immunodeficiency virus type 1 infections,"Mwaengo,D.M. and Novembre,F.J.",B,,
PM9792392,9792392,1907,,2,2,2,HIV-1 genetic subtype A/B recombinant strain causing an explosive epidemic in injecting drug users in Kaliningrad,"Liitsola,K., Tashkinova,I., Laukkanen,T., Korovina,G., Smolskaja,T., Momot,O., Mashkilleyson,N., Chaplinskas,S., Brummer-Korvenkontio,H., Vanhatalo,J., Leinikki,P. and Salminen,M.O.",03_AB; A6,,
HS-Ggtsp7Yi8GQa9l2vK5jVw,,,,,1,1,Infectious DNA clones of subtype G and CRF02_AG HIV-1 derived from Ghananian isolates,"Tatsumi,M., Kinomoto,M., Nii-Trebi,N., Sakamoto,Y., Tokunaga,K., Ampofo,W., Ofori-Adjei,D., Kurata,T. and Sata,T.",G,,
HS-Jv7K4bxxiMgsubGwFRXFg,,,,,1,1,Humoral immune pressure selects for HIV-1 CXCR4-using variants,"Lin,N., Gonzalez,O., Becerril,C., Etemad,B. and Sagar,M.",C,,
HS-XF8N33h_MaV_R6IuYhOUA,,,,,1,1,A conserved HIV-1 R5 envelope determinant in the V1 loop modulates the V3 loop to expose or protect the CD4 binding site and alter macrophage-tropism,"Musich,T., Peters,P.J., Duenas-Decamp,M.J., Gonzalez-Perez,M.P., Zolla-Pazner,S., Ball,J., Luzuriaga,K. and Clapham,P.R.",B,,
HS0-YIqCEM8hc-g1nFdZ6wvQ,,,,,1,1,Characterization of near full-length genome sequences for standard panels of HIV-1 isolates established at the External Quality Assurance Program Oversight Laboratory (EQAPOL),"Hora,B., Chen,Y., Sauleda,S., Busch,M.P., Denny,T.N. and Gao,F.",BF1,,
HS03LvuJ8UBWEahPVaHe7Ryg,,,,,1,1,Acute Subtype B SGA env Z Patients,"Ping,L.-H., Anderson,J.A., Takamune,N., Pilcher,C.D., Fiscus,S.A., Hicks,C.B., Eron,J.J. Jr. and Swanstrom,R.",B,,
HS0OTTnZKzGFg9rfwJ_ZIOSQ,,,,,1,1,Grossly deleted HIV-1 nef gene,"Cho,Y.",B,,
HS0y0qn_tRgngMS9JTvGAJMg,,2000,,,1,1,In vivo selection method for determining inhibitory rna molecules,"Mitrophanous,K., Kim,N.H. and Kotsopoulou,E.",B,,
HS1WBDSo50WdOsPcEAsEoiwQ,,,,,1,1,Multiple HIV-1/m + HIV-1/o dual infections and new HIV-1/mo inter-group recombinant forms detected in Cameroon,"De Oliveira,F., Mourez,T. and Vessiere,A.",DO,,
HS1_Zoo5Zltmd8lIfXArxMgA,,,,,1,1,Differential loss of human immunodeficiency virus type I (HIV-1)-specific T-helper responses in two HIV-1 infected individuals following CTL escape,"Geels,M.J., Jansen,C., Baan,E., De Cuyper,I.M., van Schijndel,G.J.M., Pollakis,G., Schuitemaker,H., Bakker,M., Goudsmit,J., van Baarle,D., Paxton,W.A. and Miedema,F.",B,,
HS1lHEOc3GiwzzYMBJr0cK4w,,2017,,,1,1,Direct Submission,"Cuevas,M.T., Lopez Herranz,M., Le Duff,Y., Carrera,C., Delgado,E. and Thomson,M.",B,,
HS2VeCIUTO9qtJVP-6M6_nSA,,2004,,,1,1,Direct Submission,"Sidhu,M.K., Israel,Z. and Montefiori,D.C.",B,,
HS2tVwk45czaRrDAO0eT1zVw,,,,,1,1,Infectious DNA clones of CRF01_AE HIV-1 derived from Thainian isolates,"Sakamoto,Y., Takekawa,N., Sakai,K. and Tatsumi,M.",01_AE,,
HS3LwqYbZjaLbP7QjC1VSZBg,,,,,1,1,Infectious DNA clones of subtype B HIV-1,"Tatsumi,M., Takebe,Y. and Kusagawa,S.",B,,
HS3iL9MZxCgTgm_fXg7syiFQ,,,,,1,1,"Molecular detection, cloning and characterization of HIV-1 subtype A, D and AD transmitted/founder infectious molecular clones","Baalwa,J., Kaleebu,P., Hahn,B.H. and Shaw,G.M.",A1,,
