PubID,PubIDCorrection,PMID,PubYr,NumPts,NumIsolates,Title,Authors,RxStatus,
PM2172833,,2172833,,,1,HIV-1 tropism for mononuclear phagocytes can be determined by regions of gp120 outside the CD4-bindi,"OBrien,W.A., Koyanagi,Y., Namazie,A., Zhao,J.Q., D",,
PM21732792,,21732792,,,237,SIVmac251 is inefficiently transmitted to rhesus macaques by penile inoculation with a single SIVenv,"Ma,Z.M., Keele,B.F., Qureshi,H., Stone,M., Desilva",,
PM21740272,,21740272,,,15,Near Full-Length Sequence Analysis of HIV Type 1 BF Recombinants from Italy,"Saladini,F., Foley,B.T., Rosi,A., Vicenti,I., Nann",Unknown,
PM21740274,,21740274,,,96,HIV Type 1 Subtype Surveillance in Central Kenya,"Kageha,S., Lihana,R.W., Okoth,V., Mwau,M., Okoth,F",,
PM21749285,,21749285,,,247,"HIV Type 1 Subtype Distribution, Multiple Infections, Sexual Networks, and Partnership Histories in ","Ssemwanga,D., Ndembi,N., Lyagoba,F., Bukenya,J., S",,
PM21760896,,21760896,,,80,Impact of the HIV-1 env Genetic Context outside HR1-HR2 on Resistance to the Fusion Inhibitor Enfuvi,"Baatz,F., Nijhuis,M., Lemaire,M., Riedijk,M., Wens",,
PM21760945,,21760945,,,103,Resistance to the CCR5 Inhibitor 5P12-RANTES Requires a Difficult Evolution from CCR5 to CXCR4 Corec,"Nedellec,R., Coetzer,M., Lederman,M.M., Offord,R.E",,
PM21775446,,21775446,,,8,High prevalence of simian immunodeficiency virus infection in a community of savanna chimpanzees,"Rudicell,R.S., Piel,A.K., Stewart,F., Moore,D.L., ",,
PM21775446,,21775446,,,3,High prevalence of simian immunodeficiency virus infection in a community of savanna chimpanzees,"Rudicell,R.S., Piel,A.K., Stewart,F., Moore,D.L., ",,
PM21790471,,21790471,,,32,HIV Type 1 Molecular Epidemiology in pol and gp41 Genes Among Naive Patients from Mato Grosso do Sul,"da Silveira,A.A., Cardoso,L.P., Francisco,R.B. and",,
PM21795341,,21795341,,,292,Molecular evolution analysis of the human immunodeficiency virus type 1 envelope in simian/human imm,"Varela,M., Landskron,L., Lai,R.P., McKinley,T.J., ",,
PM21819257,,21819257,,,64,Drug Resistance and Coreceptor Usage in HIV Type 1 Subtype C-Infected Children Initiating or Failing,"Green,T.N., Archary,M., Gordon,M.L., Padayachi,N.,",Rx,
PM21829600,,21829600,,,77,Daily Sampling of an HIV-1 Patient with Slowly Progressing Disease Displays Persistence of Multiple ,"Skar,H., Gutenkunst,R.N., Wilbe Ramsay,K., Alaeus,",,
PM21835785,,21835785,,,14,Primary Infection by a Human Immunodeficiency Virus with Atypical Coreceptor Tropism,"Jiang,C., Parrish,N.F., Wilen,C.B., Li,H., Chen,Y.",,
PM2186172,,2186172,,,1,"A novel human immunodeficiency virus type 1 protein, tev, shares sequences with tat, env, and rev pr","Benko,D.M., Schwartz,S., Pavlakis,G.N. and Felber,",,
PM21876051,,21876051,,,2,Impact of Mutations Outside the V3 Region on Coreceptor Tropism Phenotypically Assessed in Patients ,"Monno,L., Saracino,A., Scudeller,L., Punzi,G., Bri",,
PM2188136,,2188136,,,1,Genetic organization of a chimpanzee lentivirus related to HIV-1,"Huet,T., Cheynier,R., Meyerhans,A., Roelants,G. an",,
PM21887353,,21887353,,,5,In Vivo Emergence of HIV-1 Highly Sensitive to Neutralizing Antibodies,"Aasa-Chapman,M.M., Cheney,K.M., Hue,S., Forsman,A.",,
PM21902588,,21902588,,,3,Identification of New CRF51_01B in Singapore Using Full Genome Analysis of Three HIV Type 1 Isolates,"Ng,O.T., Eyzaguirre,L.M., Carr,J.K., Chew,K.K., Li",,
PM21902589,,21902589,,,2,Near Full-Length Sequence Analysis of Two New HIV Type 1 Unique (CRF01_AE/B) Recombinant Forms Among,"Wang,W., Meng,Z., Zhou,M., Guo,C., Zhang,F., Xu,J.",,
PM21916806,,21916806,,,15,Characterization of Circulating HIV Type 1 env Genes in Plasma of Two Antiretroviral-Naive Slow Prog,"Mukhopadhyay,S., Ringe,R., Patil,A., Paranjape,R. ",,
PM21969855,,21969855,,,3,Origin and Epidemiological History of HIV-1 CRF14_BG,"Bartolo,I., Abecasis,A.B., Borrego,P., Barroso,H.,",,
PM21980282,,21980282,2011,,1461,Recurrent Signature Patterns in HIV-1 B Clade Envelope Glycoproteins Associated with either Early or,"Gnanakaran,S., Bhattacharya,T., Daniels,M., Keele,",Naive,
HScmFCmfSoOge8V2xrnk9Opw,PM21980282,21980282,,,235,Transmission Signature Patterns in Human Immunodeficiency Virus Type-1 B clade Envelope Proteins,"Gnanakaran,G., Keele,B.F., Li,H., Gao,F., Swanstro",Naive,
PM21992982,,21992982,,,2,Predictors for Recombinant HIV Infection in a Thai Cohort,"Khawcharoenporn,T., Apisarnthanarak,A., Gesprasert",,
PM22007152,,22007152,,,851,HIV-1 replication in the central nervous system occurs in two distinct cell types,"Schnell,G., Joseph,S., Spudich,S., Price,R.W. and ",Unknown,
PM22016769,,22016769,,,6,"Characterization of Neutralizing Profiles in HIV-1 Infected Patients from whom the HJ16, HGN194 and ","Balla-Jhagjhoorsingh,S.S., Willems,B., Heyndrickx,",,
PM22022460,,22022460,2011,113,51,Characterization of Partial and Near Full-Length Genomes of HIV-1 Strains Sampled from Recently Infe,"Sanabani,S.S., Pastena,E.R., da Costa,A.C., Martin",Naive,
PM22072758,,22072758,,,167,Potent Autologous and Heterologous Neutralizing Antibody Responses Occur in HIV-2 Infection across a,"de Silva,T.I., Aasa-Chapman,M., Cotten,M., Hue,S.,",,
PM22073263,,22073263,,,150,Molecular Evolution of HIV-1 CRF01_AE Env in Thai Patients,"Boonchawalit,S., Jullaksorn,D., Uttiyoung,J., Yowa",Mixed,
PM22090117,,22090117,,,210,HIV-1 Clinical Isolates Resistant to CCR5 Antagonists Exhibit Delayed Entry Kinetics That Are Correc,"Putcharoen,O., Lee,S.H., Henrich,T.J., Hu,Z., Vani",,
PM22118443,,22118443,,,1,HIV-1 group N: travelling beyond Cameroon,"Delaugerre,C., De Oliveira,F., Lascoux-Combe,C., P",,
PM22141397,,22141397,,,2,Prolonged control of replication-competent dual tropic human immunodeficiency virus-1 following cess,"Salgado,M., Rabi,S.A., OConnell,K.A., Buckheit,R.W",,
PM22149143,,22149143,2012,,108,Pilot Studies for Development of an HIV Subtype Panel for Surveillance of Global Diversity,"Manak,M., Sina,S., Anekella,B., Hewlett,I., Sander",Naive,
PM22176121,,22176121,,,10,"Characterization of Primary Isolates of HIV Type 1 CRF28_BF, CRF29_BF, and Unique BF Recombinants Ci","Melo,F.L., Jamal,L.F. and Zanotto,P.M.",Rx,
PM22190722,,22190722,,,43,Generation of Transmitted/Founder HIV-1 Infectious Molecular Clones and Characterization of Their Re,"Ochsenbauer,C., Edmonds,T.G., Ding,H., Keele,B.F.,",,
PM22236080,,22236080,,,1,"Isolation, Characterization, and Sequence Analysis of a Novel HIV Type 1 Subtype A1 Strain from Russ","Galkin,A.N., Bychenko,A.B., Kuznecovs,G. and Filin",,
PM22251084,,22251084,,,10,The Analysis of Near Full-Length Genome Sequences of HIV Type 1 Subtype A Viruses from Russia Suppor,"Fernandez-Garcia,A., Revilla,A., Vazquez-de Parga,",,
PM22269972,,22269972,2012,33,33,Tracing the origin and history of HIV-1 subtype B epidemic by near full-length genome analyses,"Li,Z., He,X., Wang,Z., Xing,H., Li,F., Yang,Y., Wa",Rx=>Naive,
PM22312424,,22312424,,,34,Viremic HIV Infected Individuals with High CD4 T Cells and Functional Envelope Proteins Show Anti-gp,"Curriu,M., Fauster-Bovendo,H., Pernas,M., Massanel",,
PM22315404,,22315404,,,326,Role of retroviral restriction factors in the interferon-alpha-mediated suppression of HIV-1 in vivo,"Pillai,S.K., Abdel-Mohsen,M., Guatelli,J., Skasko,",,
PM22319447,,22319447,,,367,Absence of HIV-1 Evolution in the Gut-Associated Lymphoid Tissue from Patients on Combination Antivi,"Evering,T.H., Mehandru,S., Racz,P., Tenner-Racz,K.",,
PM22345466,,22345466,,,225,Replicating Adenovirus-Simian Immunodeficiency Virus (SIV) Recombinant Priming and Envelope Protein ,"Xiao,P., Patterson,L.J., Kuate,S., Brocca-Cofano,E",,
PM2235509,,2235509,,,1,"Nucleotide sequence of HIV-2D194, an isolate from a Gambian case of neuro-AIDS, which showed excelle","Kuhnel,H., Kreutz,R. and Rubsamen-Waigmann,H.",,
PM22357663,,22357663,,,14,Characterization of Acute HIV-1 Infection in High-Risk Nigerian Populations,"Charurat,M., Nasidi,A., Delaney,K., Saidu,A., Crox",Naive,
PM22363589,,22363589,,,2,Parental LTRs Are Important in a Construct of a Stable and Efficient Replication-Competent Infectiou,"Zhang,Q., Zhang,X., Wu,H., Seto,D., Zhang,H.J., Ch",,
PM22395607,,22395607,,,4,Host factors dictate control of viral replication in two HIV-1 controller/chronic progressor transmi,"Buckheit,R.W. 3rd, Allen,T.G., Alme,A., Salgado,M.",,
PM22412369,,22412369,2012,89,90,Whole genome deep sequencing of HIV-1 reveals the impact of early minor variants upon immune recogni,"Henn,M.R., Boutwell,C.L., Charlebois,P., Lennon,N.",Naive,
PM22419808,,22419808,,,473,Selection Pressure on HIV-1 Envelope by Broadly Neutralizing Antibodies to the Conserved CD4-Binding,"Wu,X., Wang,C., ODell,S., Li,Y., Keele,B.F., Yang,",,
PM22420378,,22420378,,,187,Independent evolution of macrophage-tropism and increased charge between HIV-1 R5 envelopes present ,"Gonzalez-Perez,M.P., OConnell,O.J., Lin,R., Sulliv",,
PM22433432,,22433432,,,251,Timing and source of subtype-C HIV-1 superinfection in the newly infected partner of Zambian couples,"Kraft,C.S., Basu,D., Hawkins,P.A., Hraber,P.T., Ch",,
PM2243391,,2243391,,,1,The viral envelope gene is involved in macrophage tropism of a human immunodeficiency virus type 1 s,"Liu,Z.Q., Wood,C., Levy,J.A. and Cheng-Mayer,C.",,
PM22505456,,22505456,,,3,Efficient SIVcpz replication in human lymphoid tissue requires viral matrix protein adaptation,"Bibollet-Ruche,F., Heigele,A., Keele,B.F., Easlick",,
PM22520838,,22520838,,,58,Effects of sequence changes in the HIV-1 gp41 fusion peptide on CCR5 inhibitor resistance,"Anastassopoulou,C.G., Ketas,T.J., Sanders,R.W., Kl",,
PM22549382,,22549382,,,13,CRF22_01A1 is Involved in the Emergence of New HIV-1 Recombinants in Cameroon,"Zhao,J., Tang,S., Ragupathy,V., Gaddam,D., Wang,X.",Mixed,
PM22569184,,22569184,,,1,HIV-1-encoded antisense RNA suppresses viral replication for a prolonged period,"Kobayashi-Ishihara,M., Yamagishi,M., Hara,T., Mats",,
PM22587371,,22587371,,,274,A gp41-Based Heteroduplex Mobility Assay Provides Rapid and Accurate Assessment of Intrasubtype Epid,"Manigart,O., Boeras,D.I., Karita,E., Hawkins,P.A.,",,
PM22587412,,22587412,,,9,Two Unique Recombinant Forms Identified in Incident HIV Type 1 Infections in Thai Blood Donors,"Rutvisuttinunt,W., Sirivichayakul,S., Oota,S., Ass",Naive,
PM22615999,,22615999,,,88,Molecular Epidemiology of HIV-1 Transmission in a Cohort of HIV-1 Concordant Heterosexual Couples fr,"Jennes,W., Kyongo,J.K., Vanhommerig,E., Camara,M.,",,
PM22634875,,22634875,,,12,Magnitude and Breadth of the Neutralizing Antibody Response in the RV144 and Vax003 HIV-1 Vaccine Ef,"Montefiori,D.C., Karnasuta,C., Huang,Y., Ahmed,H.,",Naive,
PM2265025,,2265025,,,1,Nucleotide sequence of a Ugandan HIV-1 provirus reveals genetic diversity from other HIV-1 isolates,"Oram,J.D., Downing,R.G., Roff,M., Clegg,J.C., Serw",,
PM22693444,,22693444,2012,,526,Transmitted/Founder and Chronic Subtype C HIV-1 Use CD4 and CCR5 Receptors with Equal Efficiency and,"Parrish,N.F., Wilen,C.B., Banks,L.B., Iyer,S.S., P",Naive,
PM22693447,,22693447,,,160,Early Low-Titer Neutralizing Antibodies Impede HIV-1 Replication and Select for Virus Escape,"Bar,K.J., Tsao,C.Y., Iyer,S.S., Decker,J.M., Yang,",,
PM22696650,,22696650,,,97,Sequential Evolution and Escape from Neutralization of Simian Immunodeficiency Virus SIVsmE660 Clone,"Wu,F., Ourmanov,I., Kuwata,T., Goeken,R., Brown,C.",,
PM22740419,,22740419,,,17,Noninvasive Follow-Up of Simian Immunodeficiency Virus Infection in Wild-Living Nonhabituated Wester,"Etienne,L., Locatelli,S., Ayouba,A., Esteban,A., B",,
PM22814851,,22814851,,,112,Rapid Evolution of HIV-1 to Functional CD8+ T Cell Responses in Humanized BLT Mice,"Dudek,T.E., No,D.C., Seung,E., Vrbanac,V.D., Fadda",,
PM22837215,,22837215,,,21,"Eastern chimpanzees, but not bonobos, represent a simian immunodeficiency virus reservoir","Li,Y., Ndjango,J.B., Learn,G.H., Ramirez,M.A., Kee",,
PM22898353,,22898353,,,1,Emergence of a unique recombinant form of HIV-1 from Manipur (India),"Sarkar,R., Sarkar,K., Brajachand Singh,N., Manihar",,
PM22903393,,22903393,,,1,Near full-length genome characterization of a newly derived unique recombinant form AG HIV-1 circula,"Baryshev,P.B., Gashnikova,N.M. and Bogachev,V.V.",,
PM22916738,,22916738,,,10,Molecular Epidemiology of HIV Type 1 Infection in Iran: Genomic Evidence of CRF35_AD Predominance an,"Jahanbakhsh,F., Ibe,S., Hattori,J., Monavari,S.H.R",Naive,
PM22933284,,22933284,,,10,"Sequences in Glycoprotein gp41, the CD4 Binding Site, and the V2 Domain Regulate Sensitivity and Res","ORourke,S.M., Schweighardt,B., Phung,P., Mesa,K.A.",,
PM22933290,,22933290,2012,43,43,"Reconstituting the epidemic history of CRF01_AE among MSM in Liaoning, northeastern China: Implicati","An,M., Han,X., Xu,J., Chu,Z., Jia,M., Wu,H., Lu,L.",Naive,
PM22935093,,22935093,,,42,Novel multiregion hybridization assay for the identification of the most prevalent genetic forms of ,"Freitas,F.B., Esteves,A., Piedade,J. and Parreira,",,
PM2293665,,2293665,,,1,Construction and characterization of an infectious DNA clone and of mutants of simian immunodeficien,"Shibata,R., Miura,T., Hayami,M., Sakai,H., Ogawa,K",,
PM22954962,,22954962,,,207,Env sequence determinants in CXCR4-using human immunodeficiency virus type-1 subtype C,"Lin,N.H., Becerril,C., Giguel,F., Novitsky,V., Moy",,
PM22960785,,22960785,2012,110,1034,Increased HIV-1 vaccine efficacy against viruses with genetic signatures in Env V2,"Rolland,M., Edlefsen,P.T., Larsen,B.B., Tovanabutr",Naive,
PM2296086,,2296086,,,1,Molecular characterization of an attenuated human immunodeficiency virus type 2 isolate,"Hahn,B.H.",,
PM2296086,,2296086,,,1,Molecular characterization of an attenuated human immunodeficiency virus type 2 isolate,"Kumar,P., Hui,H.X., Kappes,J.C., Haggarty,B.S., Ho",,
PM22962364,,22962364,,,13,Complete viral RNA genome sequencing of ultra-low copy samples by sequence-independent amplification,"Malboeuf,C.M., Yang,X., Charlebois,P., Qu,J., Berl",,
PM22984489,,22984489,,,1,New strain of simian immunodeficiency virus identified in wild-born chimpanzees from central Africa,"Souquiere,S., Makuwa,M., Salle,B. and Kazanji,M.",,
PM22984494,,22984494,,,1,Identification of Drug Resistant Mutations in HIV-1 CRF07_BC Variants Selected by Nevirapine In Vitr,"Wu,H., Zhang,H.J., Zhang,X.M., Xu,H.F., Wang,M., H",,
PM22995123,,22995123,,,297,HIV-1 subtype C superinfected individuals mount low autologous neutralizing antibody responses prior,"Basu,D., Kraft,C.S., Murphy,M.K., Campbell,P.J., Y",Unknown,
PM22997233,,22997233,,,110,Previously transmitted HIV-1 strains are preferentially selected during subsequent sexual transmissi,"Redd,A.D., Collinson-Streng,A.N., Chatziandreou,N.",,
PM22997419,,22997419,,,3,Genome Sequences of a Novel HIV-1 CRF53_01B Identified in Malaysia,"Chow,W.Z., Al-Darraji,H., Lee,Y.M., Takebe,Y., Kam",,
PM22997423,,22997423,,,2,Genome Sequence of a Novel HIV-1 Circulating Recombinant Form 54_01B from Malaysia,"Ng,K.T., Ong,L.Y., Takebe,Y., Kamarulzaman,A. and ",,
PM23035225,,23035225,,,76,Development of neurological disease is associated with increased immune activation in simian immunod,"Dang,Q., Whitted,S., Goeken,R.M., Brenchley,J.M., ",,
PM2304139,,2304139,,,1,Simian immunodeficiency viruses from African green monkeys display unusual genetic diversity,"Johnson,P.R., Fomsgaard,A., Allan,J., Gravell,M., ",,
PM23046049,,23046049,,,92,HIV-1 Subtype Distribution Trends and Evidence of Transmission Clusters Among Incident Cases in a Ru,"Kapaata,A., Lyagoba,F., Ssemwanga,D., Magambo,B., ",,
PM23055550,,23055550,,,24,Distinct Evolutionary Pressures Underlie Diversity in Simian Immunodeficiency Virus and Human Immuno,"Fischer,W., Apetrei,C., Santiago,M.L., Li,Y., Gaut",,
PM23055555,,23055555,,,762,Correlates of Protective Cellular Immunity Revealed by Analysis of Population-Level Immune Escape Pa,"Carlson,J.M., Brumme,C.J., Martin,E., Listgarten,J",,
PM23056447,,23056447,,,1,"Recombination Form and Epidemiology of HIV-1 Unique Recombinant Strains Identified in Yunnan, China","Li,L., Chen,L., Yang,S., Li,T., Li,J., Liu,Y., Jia",,
PM23075434,,23075434,,,3,Short Communication: HIV Type 1 Subtype C Variants Transmitted Through the Bottleneck of Breastfeedi,"Russell,E.S., Ojeda,S., Fouda,G.G., Meshnick,S.R.,",,
PM2308953,,2308953,,,1,Limited sequence heterogeneity among biologically distinct human immunodeficiency virus type 1 isola,"McNearney,T., Westervelt,P., Thielan,B.J., Trowbri",,
PM23123038,,23123038,,,273,"Molecular identification, cloning and characterization of transmitted/founder HIV-1 subtype A, D and","Baalwa,J., Wang,S., Parrish,N.F., Decker,J.M., Kee",Naive,
PM23151449,,23151449,,,29,Pilot study on the immunogenicity of paired Env immunogens from mother-to-child transmitted HIV-1 is,"Wang,S., Kishko,M., Wan,S., Wang,Y., Brewster,F., ",Unknown,
PM23152518,,23152518,,,209,Loss of a tyrosine-dependent trafficking motif in the simian immunodeficiency virus envelope cytopla,"Breed,M.W., Jordan,A.P., Aye,P.P., Lichtveld,C.F.,",,
PM23170185,,23170185,,,1,Construction of a High Titer Infectious HIV-1 Subtype C Proviral Clone from South Africa,"Jacobs,G.B., Bock,S., Schuch,A., Moschall,R., Schr",,
PM23175374,,23175374,,,1116,Antibodies with High Avidity to the gp120 Envelope Protein in Protection from Simian Immunodeficienc,"Pegu,P., Vaccari,M., Gordon,S., Keele,B.F., Doster",,
HSfagw_2UEVg8PlhFbc6KA_w,PM23199052,23199052,,,21,Near full-length sequences of HIV-1 in Korean Hemophiliacs infected with Korean subclade B,"Cho,Y.-K.",Mixed,
PM23199052,,23199052,,,15,Phylogenetic Analysis of Near Full-Length HIV Type 1 Genomic Sequences from 21 Korean Individuals,"Cho,Y.K., Kim,J.E. and Foley,B.T.",Mixed,
PM23199052,,23199052,,,6,Phylogenetic Analysis of Near Full-Length HIV Type 1 Genomic Sequences from 21 Korean Individuals,"Cho,Y.K., Kim,J.E. and Foley,B.T.",,
PM23221345,,23221345,,,1165,Vertical T cell immunodominance and epitope entropy determine HIV-1 escape,"Liu,M.K., Hawkins,N., Ritchie,A.J., Ganusov,V.V., ",Naive,
PM23221345,,23221345,,,99,Vertical T cell immunodominance and epitope entropy determine HIV-1 escape,"Liu,M.K., Hawkins,N., Ritchie,A.J., Ganusov,V.V., ",,
PM23254130,,23254130,,,8,"Single real-time RT-PCR assay for the detection and quantification of genetically diverse HIV-1, SIV","Etienne,L., Eymard-Duvernay,S., Aghokeng,A., Butel",,
