PubMedID,PubYear,NumPatients,RxStatus,Title,Subtypes,Authors
18490657,2008,2,Naive,Identification and characterization of transmitted and early founder virus envelopes in primary HIV-1 infection,B,"Keele,B.F., Giorgi,E.E., Salazar-Gonzalez,J.F., Decker,J.M., Pham,K.T., Salazar,M.G., Sun,C., Grayson,T., Wang,S., Li,H., Wei,X., Jiang,C., Kirchherr,J.L., Gao,F., Anderson,J.A., Ping,L.H., Swanstrom,R., Tomaras,G.D., Blattner,W.A., Goepfert,P.A., Kilby,J.M., Saag,M.S., Delwart,E.L., Busch,M.P., Cohen,M.S., Montefiori,D.C., Haynes,B.F., Gaschen,B., Athreya,G.S., Lee,H.Y., Wood,N., Seoighe,C., Perelson,A.S., Bhattacharya,T., Korber,B.T., Hahn,B.H. and Shaw,G.M."
19487424,2009,2,Naive,"Genetic identity, biological phenotype, and evolutionary pathways of transmitted/founder viruses in acute and early HIV-1 infection",B,"Salazar-Gonzalez,J.F., Salazar,M.G., Keele,B.F., Learn,G.H., Giorgi,E.E., Li,H., Decker,J.M., Wang,S., Baalwa,J., Kraus,M.H., Parrish,N.F., Shaw,K.S., Guffey,M.B., Bar,K.J., Davis,K.L., Ochsenbauer-Jambor,C., Kappes,J.C., Saag,M.S., Cohen,M.S., Mulenga,J., Derdeyn,C.A., Allen,S., Hunter,E., Markowitz,M., Hraber,P., Perelson,A.S., Bhattacharya,T., Haynes,B.F., Korber,B.T., Hahn,B.H. and Shaw,G.M."
19763269,2009,2,,Escape from autologous neutralizing antibodies in acute/early subtype C HIV-1 infection requires multiple pathways,C,"Rong,R., Li,B., Lynch,R.M., Haaland,R.E., Murphy,M.K., Mulenga,J., Allen,S.A., Pinter,A., Shaw,G.M., Hunter,E., Robinson,J.E., Gnanakaran,S. and Derdeyn,C.A."
19886837,2009,2,,HIV type 1 subtype A envelope genetic evolution in a slow progressing individual with consistent broadly neutralizing antibodies,A1,"Dieltjens,T., Loots,N., Vereecken,K., Grupping,K., Heyndrickx,L., Bottieau,E., Vanham,G., Davis,D. and Janssens,W."
19895210,2009,2,,Viral genetic determinants of nonprogressive HIV type 1 subtype C infection in antiretroviral drug-naive children,C,"Tzitzivacos,D.B., Tiemessen,C.T., Stevens,W.S. and Papathanasopoulos,M.A."
19943791,2009,2,,"Near full-length genome characterization of a newly identified HIV type 1 subtype F variant circulating in St. Petersburg, Russia",F1,"Fernandez-Garcia,A., Cuevas,M.T., Vinogradova,A., Rakhmanova,A., Perez-Alvarez,L., de Castro,R.O., Osmanov,S. and Thomson,M.M."
20494390,2010,2,,Subtype-specific conservation of isoleucine 309 in the envelope V3 domain is linked to immune evasion in subtype C HIV-1 infection,C,"Lynch,R.M., Rong,R., Li,B., Shen,T., Honnen,W., Mulenga,J., Allen,S., Pinter,A., Gnanakaran,S. and Derdeyn,C.A."
20618102,2010,2,,Identification of a new HIV type 1 circulating BF intersubtype recombinant form (CRF47_BF) in Spain,47_BF,"Fernandez-Garcia,A., Perez-Alvarez,L., Cuevas,M.T., Delgado,E., Munoz-Nieto,M., Cilla,G., Iribarren,J.A., Pinilla,M., Ocampo,A., Miralles,C., Perez-Castro,S., Gonzalez-Galeano,M., de Castro,R.O., Trigo,M., Garcia,V., Sanchez,A.M. and Thomson,M.M."
20812894,2010,2,,Identification and Genetic Characterization of a Novel CRF22_01A1 Recombinant Form of HIV Type 1 in Cameroon,22_01A1,"Zhao,J., Tang,S., Ragupathy,V., Carr,J.K., Wolfe,N.D., Awazi,B. and Hewlett,I."
20958201,2011,2,,The Indonesian Variants of CRF33_01B: Near-Full Length Sequence Analysis,33_01B,"Sahbandar,I.N., Takahashi,K., Motomura,K., Djoerban,Z., Firmansyah,I., Kitamura,K., Sato,H., Pohan,H.T. and Sato,S."
20977352,2011,2,,Identification and Characterization of Two New HIV Type 1 Unique (B/C) Recombinant Forms in China,57_BC; BC,"Liu,Y., Li,L., Yang,S., Bao,Z., Li,H., Wang,Z., Zhuang,D., Liu,S., Chen,L., Fan,Y., Zhong,M., Gao,L., Wang,X. and Li,J."
21291604,2011,2,,"Novel HIV-1 Recombinant Forms in Antenatal Cohort, Montreal, Quebec, Canada",U,"Quesnel-Vallieres,M., Kouzayha,I., Tran,E., Barry,I., Lasgi,C., Merindol,N., Monteil,V., Ransy,D.G., Boucher,M., Lapointe,N. and Soudeyns,H."
21635737,2011,2,,Conformational alterations in the CD4 binding cavity of HIV-1 gp120 influencing gp120-CD4 interactions and fusogenicity of HIV-1 envelopes derived from brain and other tissues,B,"Gray,L., Sterjovski,J., Ramsland,P.A., Churchill,M.J. and Gorry,P.R."
21887353,2011,2,,In Vivo Emergence of HIV-1 Highly Sensitive to Neutralizing Antibodies,B,"Aasa-Chapman,M.M., Cheney,K.M., Hue,S., Forsman,A., O'Farrell,S., Pellegrino,P., Williams,I. and McKnight,A."
21902588,2012,2,,Identification of New CRF51_01B in Singapore Using Full Genome Analysis of Three HIV Type 1 Isolates,51_01B,"Ng,O.T., Eyzaguirre,L.M., Carr,J.K., Chew,K.K., Lin,L., Chua,A., Leo,Y.S., Redd,A.D., Quinn,T.C. and Laeyendecker,O."
21902589,2012,2,,Near Full-Length Sequence Analysis of Two New HIV Type 1 Unique (CRF01_AE/B) Recombinant Forms Among Men Who Have Sex with Men in China,01B; 55_01B,"Wang,W., Meng,Z., Zhou,M., Guo,C., Zhang,F., Xu,J. and Zhang,X."
21916806,2012,2,,Characterization of Circulating HIV Type 1 env Genes in Plasma of Two Antiretroviral-Naive Slow Progressing Patients with Broad Neutralizing Antibody Response with Evidence of Recombination,B; C,"Mukhopadhyay,S., Ringe,R., Patil,A., Paranjape,R. and Bhattacharya,J."
21969855,2011,2,,Origin and Epidemiological History of HIV-1 CRF14_BG,14_BG,"Bartolo,I., Abecasis,A.B., Borrego,P., Barroso,H., McCutchan,F., Gomes,P., Camacho,R. and Taveira,N."
22090117,2012,2,,HIV-1 Clinical Isolates Resistant to CCR5 Antagonists Exhibit Delayed Entry Kinetics That Are Corrected in the Presence of Drug,B,"Putcharoen,O., Lee,S.H., Henrich,T.J., Hu,Z., Vanichanan,J., Coakley,E., Greaves,W., Gulick,R.M., Kuritzkes,D.R. and Tsibris,A.M."
22251084,2012,2,,The Analysis of Near Full-Length Genome Sequences of HIV Type 1 Subtype A Viruses from Russia Supports the Monophyly of Major Intrasubtype Clusters,A6,"Fernandez-Garcia,A., Revilla,A., Vazquez-de Parga,E., Vinogradova,A., Rakhmanova,A., Karamov,E., Carrera,C., Delgado,E., Perez-Alvarez,L., Najera,R., Osmanov,S. and Thomson,M.M."
22997419,2012,2,,Genome Sequences of a Novel HIV-1 CRF53_01B Identified in Malaysia,53_01B,"Chow,W.Z., Al-Darraji,H., Lee,Y.M., Takebe,Y., Kamarulzaman,A. and Tee,K.K."
23792741,2013,2,,Genome Sequences of a Novel HIV-1 Circulating Recombinant Form (CRF59_01B) Identified among Men Who Have Sex with Men in Northeastern China,59_01B,"Han,X., An,M., Zhang,W., Zhao,B., Chu,Z., Takebe,Y. and Shang,H."
24023951,2013,2,,Selected HIV-1 Env Trimeric Formulations Act as Potent Immunogens in a Rabbit Vaccination Model,B,"Heyndrickx,L., Stewart-Jones,G., Jansson,M., Schuitemaker,H., Bowles,E., Buonaguro,L., Grevstad,B., Vinner,L., Vereecken,K., Parker,J., Ramaswamy,M., Biswas,P., Vanham,G., Scarlatti,G. and Fomsgaard,A."
24205935,2014,2,,"Genome Sequence of a Novel HIV-1 Circulating Recombinant Form (CRF57_BC) Identified from Yunnan, China",57_BC,"Wei,H., Liu,Y., Feng,Y., Hsi,J., Xing,H., He,X., Liao,L., Yutaka,T., Li,J. and Shao,Y."
24926063,2014,2,,Genetic Characterization of HIV-1 Subtype D Near-Full-Length Proviral Genomes by Illumina Massively Parallel Sequencing Technology,D,"Pessoa,R., Lopes,M.E. and Sanabani,S.S."
25210191,2014,2,,Envelope Variants Circulating as Initial Neutralization Breadth Developed in Two HIV-Infected Subjects Stimulate Multiclade Neutralizing Antibodies in Rabbits,B,"Malherbe,D.C., Pissani,F., Sather,D.N., Guo,B., Pandey,S., Sutton,W.F., Stuart,A.B., Robins,H., Park,B., Krebs,S.J., Schuman,J.T., Kalams,S., Hessell,A.J. and Haigwood,N.L."
25495675,2014,2,,"Genomic characterization of two novel HIV-1 second-generation recombinant forms among men who have sex with men in Beijing, China",0107,"Li,Z., Wei,H., Feng,Y., Li,J., Kalish,M.L., Lu,H., Yin,L., Liao,L., Qian,H.Z., Frost,S.D., Ruan,Y., Vermund,S., Shao,Y. and Xing,H."
25569444,2015,2,,Transmitted Virus Fitness and Host T Cell Responses Collectively Define Divergent Infection Outcomes in Two HIV-1 Recipients,A1,"Yue,L., Pfafferott,K.J., Baalwa,J., Conrod,K., Dong,C.C., Chui,C., Rong,R., Claiborne,D.T., Prince,J.L., Tang,J., Ribeiro,R.M., Cormier,E., Hahn,B.H., Perelson,A.S., Shaw,G.M., Karita,E., Gilmour,J., Goepfert,P., Derdeyn,C.A., Allen,S.A., Borrow,P. and Hunter,E."
25622054,2015,2,,Viral envelope is a major determinant of enhanced fitness of a multidrug-resistant HIV-1 variant,B,"Mohri,H., Prada,N. and Markowitz,M."
26058342,2015,2,,"Genomic Characterization of Two Novel HIV-1 Unique (CRF01_AE/B) Recombinant Forms Among Men Who Have Sex with Men in Beijing, China",01B,"Li,Z., Li,J., Feng,Y., Kalish,M.L., Lu,H., Yin,L., Liao,L., Qian,H.Z., Frost,S.D., Ruan,Y., Vermund,S.H., Shao,Y. and Xing,H."
26123575,2015,2,,Disease progression despite protective HLA expression in an HIV-infected transmission pair,01_AE,"Brener,J., Gall,A., Batorsky,R., Riddell,L., Buus,S., Leitman,E., Kellam,P., Allen,T., Goulder,P. and Matthews,P.C."
26588781,2015,2,,Identification of Common Features in Prototype Broadly Neutralizing Antibodies to HIV Envelope V2 Apex to Facilitate Vaccine Design,A1; C,"Andrabi,R., Voss,J.E., Liang,C.H., Briney,B., McCoy,L.E., Wu,C.Y., Wong,C.H., Poignard,P. and Burton,D.R."
26667846,2015,2,,A Large-scale Survey of CRF55_01B from Men-Who-Have-Sex-with-Men in China: implying the Evolutionary History and Public Health Impact,55_01B,"Han,X., Takebe,Y., Zhang,W., An,M., Zhao,B., Hu,Q., Xu,J., Wu,H., Wu,J., Lu,L., Chen,X., Liang,S., Wang,Z., Yan,H., Fu,J., Cai,W., Zhuang,M., Liao,C. and Shang,H."
26847649,2016,2,,"Identification and characterization of two human immunodeficiency virus type 1 unique recombinant forms from Yunnan, China",01C; BC,"Li,J., Li,L., Yang,S., Li,J., Zhang,M., Yang,C., Liu,J. and Li,H."
27080756,2016,2,,"Near Full-Length Genome Sequences of Two Novel HIV-1 Recombinant Forms Detected In Henan Province, China",01B; 01BC,"Li,T., Sun,G., Jia,D., Sun,C., Wang,Z., Liu,S., Liu,Y., Li,H., Wang,X., Li,J. and Li,L."
,2016,2,,"Near Full-Length Genomic Sequences of Two Novel HIV-1 Recombinant Forms identified in Shenzhen, China",01BC,"Jia,D., Zhao,J., Li,T., Sun,C., Li,H., Zheng,C., Chen,L., Liu,Y., Liu,S., Zhuang,D., Wang,X., Bao,Z., Li,J. and Li,L."
7888189,1994,2,,"Genetic variation of HIV type 1 in four World Health Organization-sponsored vaccine evaluation sites: generation of functional envelope (glycoprotein 160) clones representative of sequence subtypes A, B, C, and E. WHO Network for HIV Isolation and Characterization",B; C,"Gao,F., Yue,L., Craig,S., Thornton,C.L., Robertson,D.L., McCutchan,F.E., Bradac,J.A., Sharp,P.M. and Hahn,B.H."
8794346,1996,2,,The heterosexual human immunodeficiency virus type 1 epidemic in Thailand is caused by an intersubtype (A/E) recombinant of African origin,01_AE,"Gao,F., Robertson,D.L., Morrison,S.G., Hui,H., Craig,S., Decker,J., Fultz,P.N., Girard,M., Shaw,G.M., Hahn,B.H. and Sharp,P.M."
9683568,1998,2,,Full genome sequences of human immunodeficiency virus type 1 subtypes G and A/G intersubtype recombinants,02_AG; G,"Carr,J.K., Salminen,M.O., Albert,J., Sanders-Buell,E., Gotte,D., Birx,D.L. and McCutchan,F.E."
9765443,1998,2,,Molecular cloning and characterization of viruses isolated from chimpanzees with pathogenic human immunodeficiency virus type 1 infections,B,"Mwaengo,D.M. and Novembre,F.J."
9792392,1907,2,,HIV-1 genetic subtype A/B recombinant strain causing an explosive epidemic in injecting drug users in Kaliningrad,03_AB; A6,"Liitsola,K., Tashkinova,I., Laukkanen,T., Korovina,G., Smolskaja,T., Momot,O., Mashkilleyson,N., Chaplinskas,S., Brummer-Korvenkontio,H., Vanhatalo,J., Leinikki,P. and Salminen,M.O."
,,1,,Infectious DNA clones of subtype G and CRF02_AG HIV-1 derived from Ghananian isolates,G,"Tatsumi,M., Kinomoto,M., Nii-Trebi,N., Sakamoto,Y., Tokunaga,K., Ampofo,W., Ofori-Adjei,D., Kurata,T. and Sata,T."
,,1,,Humoral immune pressure selects for HIV-1 CXCR4-using variants,C,"Lin,N., Gonzalez,O., Becerril,C., Etemad,B. and Sagar,M."
,,1,,A conserved HIV-1 R5 envelope determinant in the V1 loop modulates the V3 loop to expose or protect the CD4 binding site and alter macrophage-tropism,B,"Musich,T., Peters,P.J., Duenas-Decamp,M.J., Gonzalez-Perez,M.P., Zolla-Pazner,S., Ball,J., Luzuriaga,K. and Clapham,P.R."
,,1,,Characterization of near full-length genome sequences for standard panels of HIV-1 isolates established at the External Quality Assurance Program Oversight Laboratory (EQAPOL),BF1,"Hora,B., Chen,Y., Sauleda,S., Busch,M.P., Denny,T.N. and Gao,F."
,,1,,Acute Subtype B SGA env Z Patients,B,"Ping,L.-H., Anderson,J.A., Takamune,N., Pilcher,C.D., Fiscus,S.A., Hicks,C.B., Eron,J.J. Jr. and Swanstrom,R."
,,1,,Grossly deleted HIV-1 nef gene,B,"Cho,Y."
,2000,1,,In vivo selection method for determining inhibitory rna molecules,B,"Mitrophanous,K., Kim,N.H. and Kotsopoulou,E."
,,1,,Multiple HIV-1/m + HIV-1/o dual infections and new HIV-1/mo inter-group recombinant forms detected in Cameroon,DO,"De Oliveira,F., Mourez,T. and Vessiere,A."
,,1,,Differential loss of human immunodeficiency virus type I (HIV-1)-specific T-helper responses in two HIV-1 infected individuals following CTL escape,B,"Geels,M.J., Jansen,C., Baan,E., De Cuyper,I.M., van Schijndel,G.J.M., Pollakis,G., Schuitemaker,H., Bakker,M., Goudsmit,J., van Baarle,D., Paxton,W.A. and Miedema,F."
,2017,1,,Direct Submission,B,"Cuevas,M.T., Lopez Herranz,M., Le Duff,Y., Carrera,C., Delgado,E. and Thomson,M."
,2004,1,,Direct Submission,B,"Sidhu,M.K., Israel,Z. and Montefiori,D.C."
,,1,,Infectious DNA clones of CRF01_AE HIV-1 derived from Thainian isolates,01_AE,"Sakamoto,Y., Takekawa,N., Sakai,K. and Tatsumi,M."
,,1,,Infectious DNA clones of subtype B HIV-1,B,"Tatsumi,M., Takebe,Y. and Kusagawa,S."
,,1,,"Molecular detection, cloning and characterization of HIV-1 subtype A, D and AD transmitted/founder infectious molecular clones",A1,"Baalwa,J., Kaleebu,P., Hahn,B.H. and Shaw,G.M."
,,1,,"Genetic Characterization of a Unique Recombinant Form(URF) Involving HIV-1 CRF 01_AE and Subtype C from Pune, India",01C,"Karade,S., Pandey,S.S., Gianchandani,S., Kurle,S. and Gangakhedkar,R."
,,1,,Genetic variability of HIV-1 strains in chad: high prevalence of recombinant strains and identification of a new D' variant,D,"Vidal,N."
,2011,1,,Direct Submission,G,"Revilla,A., Delgado,E., Fernandez,A. and Thomson,M."
,,1,,Two new complete genomes of HIV-1 recombinant AGJ BFP90-like circulating in Mali and Senegal,06_cpx,"Montavon,C., Delaporte,E. and Peeters,M."
,,1,,HIV-1 Subtype C envelope gene,C,"Khan,I.Fatima., Vajpayee,M. and Seth,P."
,,1,,Molecular characterization of subtype F infectious molecular clones possibly derived from Brazil,BF1,"Sakamoto,Y., Takekawa,N., Nishizawa,M., Sugiura,W. and Tatsumi,M."
,,1,,Characterization of near full-length genome sequences for standard panels of HIV-1 isolates established at the External Quality Assurance Program Oversight Laboratory (EQAPOL),01_AE,"Hora,B., Chen,Y., Nitayaphan,S., Robb,M., Eller,L.A., Manak,M., Polonis,V., Denny,T.N. and Gao,F."
,1996,1,,Genetic variability of human immunodeficiency virus type 1 in rural Northwest Tanzania,D,"Robbins,K.E., Bandea,C.I., Levin,A., Goedert,J.J., Blattner,W.A., Brubaker,G., Brown,T.M., Schochetman,G., Kalish,M.L., Shao,J. and O'Brien,T.R."
,,1,,Functional env clones of clade AG/A1 Human immunodeficiency virus type 1 as standard reference reagents for neutralizing antibody assays,02A1,"Ellenberger,D., Li,B., Callahan,M., Butera,S., Folks,T., Nkengasong,J. and Pieniazek,D."
,,1,,"HIV-1 recombinants among Manipur IDUs, India",BC,"Sarkar,R. and Chakrabarti,S."
,,1,,"HIV-1 isolate SE8603 from Uganda, complete genome",A1CD,"Carr,J.K., Kim,B., Sanders-Buell,E., Salminen,M.O., Alaeus,A., Albert,J.A., Birx,D.L. and McCutchan,F.E."
,,1,,Evolution of antibody landscape and viral escape in an HIV-1 CRF02_AG infected patient with 4E10-like antibodies,02_AG,"Dieltjens,T., Heyndrickx,L., Vanham,G. and Janssens,W."
,,1,,Slow Immunologic Progression in Injecting Drug Users Infected with Human Immunodeficiency Virus Type 1 CRF07_BC,07_BC,"Chang,S.-Y. and Hung,C.-C."
,,1,,(no title given),A1,"Bex,F., Vanhulle,C., Van de Perre,P. and Burny,A."
,,1,,Infectious molecular clones of subtype B HIV-1 derived from Japanese patients,B,"Sakamoto,Y., Takekawa,N., Sakai,K., Sugiura,W., Nishizawa,M. and Tatsumi,M."
,,1,,"Characterization of envelope gene of HIV-1 strain from Calcutta, India",C,"Bhanja,P. and Chakrabarti,S."
,,1,,CAVD/CA-VIMC Southern Africa HIV-1 Env pseudotyped Virus Panel Project,AC,"Hahn,B.H., Montefiori,D.C., Williamson,C., Swanstrom,R., Anderson,J.A., Salazar-Gonzalez,J.F., Salazar,M.G., Iyer,S.S., Learn,G.H., Decker,J.M., Ping,L.-H., Kincer,L., Arney,L., Vermeulen,M. and Saville,A."
,,1,,HIV-1 env sequences from primary isolates differing in tropism from a mother and her child,B,"Dietrich,U."
,,1,,Maximum Likelihood Analysis of Clock-Like Behavior in HIV: Implications on Dating Strategies in HIV Molecular Phylogenies##,B,"Lemey,P., Salemi,M., Wang,B., Saksena,N.K. and Vandamme,A.M."
,,1,,Reconstruction of Residual HIV-1 from Plasma Viral RNA of a Patient on Suppressive Antiretroviral Therapy Identifies a Novel Mutation in the Viral 5'-Major Splice Donor Motif: Implication for Residual HIV-1 Persistence in vivo,B,"Rassler,S., Khoury,N., Skowron,G. and Sahu,G.K."
,,1,,Molecular characterization of infectious molecular clones derived from multidrug-resistant HIV-1 subtype B in Japan,B,"Takekawa,N., Uchiyama,C., Nishizawa,M., Sugiura,W. and Tatsumi,M."
,,1,,,B,"Bex,F., Vanhulle,C., Sprecher,S., Geissendorfer,M., Rubsamen-Waigmann,H. and Burny,A."
,2003,1,,"An unusual syncytia-inducing HIV-1 primary isolate from the central nervous system that is restricted to CXCR4, replicates efficiently in macrophages, and induces neuronal apoptosis",B,"Yi,Y., Chen,W., Frank,I., Cutilli,J., Singh,A., Starr-Spires,L., Sulcove,J., Kolson,D. and Collman,R."
,,1,,Clonal Functional and Genetic Analysis of Coreceptor Usage by Dualtropic HIV-1 Subtype C Strains,C,"Singh,A., Page,T., Allgaier,R.L., Hiramen,K., Coovadia,H.M., Moore,P., Morris,L. and Ndungu,T."
,2010,1,,Direct Submission,A1,"Baalwa,J., Sanders,E., Shaw,G. and Hahn,B."
,,1,,Functional env clones of clade G Human immunodeficiency virus type 1 as standard reference reagents for neutralizing antibody assays,A1G,"Ellenberger,D., Li,B., Callahan,M., Butera,S., Folks,T., Nkengasong,J. and Pieniazek,D."
,2016,1,,Direct Submission,01BC,"Wang,H., Luo,P. and Zhu,H."
,,1,,Reactivation of VOA-inducible and VOA-noninducible intact HIV-1 proviruses in immune-compromised mice engrafted with human resting CD4+ T cells,B,"Yuan,Z., Ho,Y.-C., Kang,G., Lu,W., Siliciano,R.F. and Li,Q."
