Accession,PMID,Gene,Subtype,NumAAChanges,NumStopCodons
KF716494,27314585,Gag,B,37,0
KF716495,27314585,Gag,B,33,0
KF716496,27314585,Gag,B,27,1
KF716497,27314585,Gag,B,41,1
KF716498,27314585,Gag,B,29,1
KF859739,27314585,Gag,02_AG,83,0
KF859741,27314585,Gag,01_AE,90,1
KF859745,27314585,Gag,A1,93,1
KF859746,27314585,Gag,A1D,53,0
KF859747,27314585,Gag,A1D,63,0
KF914527,24823961,Gag,01_AE,88,0
KF914528,24823961,Gag,01_AE,89,0
KF914529,24823961,Gag,01_AE,109,0
KF914530,24823961,Gag,01_AE,85,0
KF914531,24823961,Gag,01_AE,79,0
KF914532,24823961,Gag,01_AE,81,0
KF914533,24823961,Gag,01_AE,86,0
KF914534,24823961,Gag,01_AE,82,0
KF914535,24823961,Gag,01_AE,82,0
KF914536,24823961,Gag,01_AE,85,0
KF914537,24823961,Gag,01_AE,84,0
KF914538,24823961,Gag,01_AE,87,0
KF914539,24823961,Gag,01_AE,86,0
KF914540,24823961,Gag,01_AE,86,0
KF914541,24823961,Gag,01_AE,90,0
KF914542,24823961,Gag,01_AE,86,0
KF914543,24823961,Gag,01_AE,85,0
KF914544,24823961,Gag,01_AE,87,0
KF914545,24823961,Gag,01_AE,84,0
KF914546,24823961,Gag,01_AE,90,0
KF914547,24823961,Gag,01_AE,87,0
KF914550,24823961,Gag,BC,78,0
KF914551,24823961,Gag,BC,76,0
KJ643263,24964202,Gag,B,28,0
KJ643268,24964202,Gag,B,39,0
KJ643272,24964202,Gag,B,32,0
KJ643276,24964202,Gag,B,38,0
KJ643280,24964202,Gag,B,41,0
KJ704787,27783600,Gag,B,16,0
KJ704789,27783600,Gag,B,10,0
KJ704790,27783600,Gag,B,11,0
KJ704791,27783600,Gag,B,8,1
KJ704792,27783600,Gag,B,7,0
KJ704793,27783600,Gag,B,8,0
KJ704794,27783600,Gag,B,9,0
KJ704795,27783600,Gag,B,20,1
KJ704796,27783600,Gag,B,11,0
KJ849758,25401747,Gag,70_BF1,77,0
KJ849759,25401747,Gag,71_BF1,63,0
KJ849760,25401747,Gag,71_BF1,67,1
KJ849762,25401747,Gag,70_BF1,56,0
KJ849764,25401747,Gag,71_BF1,60,0
KJ849765,25401747,Gag,BF1,57,0
KJ849768,25401747,Gag,BF1,59,0
KJ849769,25401747,Gag,71_BF1,59,0
KJ849770,25401747,Gag,71_BF1,72,0
KJ849771,25401747,Gag,71_BF1,61,0
KJ849774,25401747,Gag,BF1,84,0
KJ849775,25401747,Gag,71_BF1,59,0
KJ849777,25401747,Gag,71_BF1,70,0
KJ849778,25401747,Gag,71_BF1,65,0
KJ849779,25401747,Gag,71_BF1,59,0
KJ849784,25413141,Gag,B,25,0
KJ849792,25413141,Gag,BF1,58,0
KJ849795,25413141,Gag,BC,50,0
KJ849799,25413141,Gag,B,39,0
KJ849800,25413141,Gag,BCF1,44,0
KJ849803,25413141,Gag,B,31,0
KJ849809,25413141,Gag,70_BF1,56,0
KJ849817,25413141,Gag,B,42,0
KJ849818,25413141,Gag,B,27,0
KJ849819,25413141,Gag,B,34,0
KJ849820,25413141,Gag,B,36,0
KJ849824,25413141,Gag,CF1,92,0
KJ883137,26599410,Gag,F1,68,1
KJ883138,26599410,Gag,F1,64,1
KJ883139,26599410,Gag,F1,67,1
KJ883140,26599410,Gag,F1,71,2
KJ883141,26599410,Gag,F1,67,1
KJ883142,26599410,Gag,F1,69,1
KJ883143,26599410,Gag,F1,66,1
KJ883144,26599410,Gag,F1,69,1
KJ883145,26599410,Gag,F1,68,1
KJ883146,26599410,Gag,F1,70,1
KJ883147,26599410,Gag,F1,69,1
KJ883148,26599410,Gag,F1,69,1
KJ883149,26599410,Gag,F1,68,1
KJ883150,26599410,Gag,F1,68,1
KJ883151,26599410,Gag,F1,66,1
KJ883152,26599410,Gag,F1,70,1
KM048382,25013080,Gag,C,84,0
KM048383,25013080,Gag,C,85,0
KM048384,25013080,Gag,C,82,0
KM048385,25013080,Gag,CG,87,0
KM048386,25013080,Gag,CG,84,0
KM048392,25013080,Gag,C,84,0
KM048399,25013080,Gag,C,83,0
KM048400,25013080,Gag,C,81,0
KM048401,25013080,Gag,C,86,0
KM048402,25013080,Gag,C,92,0
KM048403,25013080,Gag,C,79,0
KM048410,25013080,Gag,C,90,0
KM048411,25013080,Gag,C,80,0
KM048418,25013080,Gag,C,81,0
KM048419,25013080,Gag,C,72,0
KM048420,25013080,Gag,C,85,1
KM048421,25013080,Gag,C,84,0
KM048422,25013080,Gag,C,89,0
KM048423,25013080,Gag,C,90,0
KM048429,25013080,Gag,C,85,0
KM048430,25013080,Gag,C,80,0
KM048436,25013080,Gag,C,80,0
KM048437,25013080,Gag,C,86,0
KM048438,25013080,Gag,C,77,0
KM048439,25013080,Gag,C,74,0
KM048446,25013080,Gag,C,87,0
KM048447,25013080,Gag,C,84,0
KM048453,25013080,Gag,C,75,1
KM048454,25013080,Gag,C,73,0
KM048455,25013080,Gag,C,85,0
KM048462,25013080,Gag,C,98,0
KM048463,25013080,Gag,C,82,0
KM048464,25013080,Gag,C,78,0
KM048465,25013080,Gag,C,74,0
KM048471,25013080,Gag,C,95,1
KM048472,25013080,Gag,C,88,0
KM048473,25013080,Gag,C,84,1
KM048474,25013080,Gag,C,89,1
KM048475,25013080,Gag,C,86,0
KM048476,25013080,Gag,C,75,0
KM048477,25013080,Gag,C,79,1
KM048478,25013080,Gag,C,75,0
KM048479,25013080,Gag,C,87,0
KM048480,25013080,Gag,C,82,0
KM048487,25013080,Gag,C,85,0
KM048488,25013080,Gag,C,89,0
KM048489,25013080,Gag,C,79,0
KM048490,25013080,Gag,C,76,0
KM048491,25013080,Gag,C,80,1
KM048492,25013080,Gag,C,88,0
KM048493,25013080,Gag,C,89,0
KM048494,25013080,Gag,C,79,0
KM048495,25013080,Gag,C,76,0
KM048502,25013080,Gag,C,83,0
KM048503,25013080,Gag,C,83,0
KM048510,25013080,Gag,C,74,0
KM048516,25013080,Gag,C,85,0
KM048517,25013080,Gag,C,86,0
KM048518,25013080,Gag,C,84,0
KM048525,25013080,Gag,C,78,0
KM048526,25013080,Gag,C,78,0
KM048528,25013080,Gag,C,71,0
KM048529,25013080,Gag,C,84,0
KM048530,25013080,Gag,C,75,0
KM048531,25013080,Gag,C,74,0
KM048533,25013080,Gag,C,83,0
KM048535,25013080,Gag,C,92,0
KM048536,25013080,Gag,C,83,0
KM048543,25013080,Gag,C,90,0
KM048544,25013080,Gag,C,84,0
KM048549,25013080,Gag,C,76,0
KM048550,25013080,Gag,C,89,0
KM048551,25013080,Gag,C,78,0
KM048552,25013080,Gag,C,77,1
KM048554,25013080,Gag,C,75,0
KM048555,25013080,Gag,C,97,0
KM048556,25013080,Gag,C,100,0
KM048557,25013080,Gag,C,74,0
KM048558,25013080,Gag,C,87,0
KM048559,25013080,Gag,C,85,0
KM048561,25013080,Gag,C,80,0
KM048562,25013080,Gag,C,77,0
KM048573,25013080,Gag,C,74,0
KM048574,25013080,Gag,C,76,0
KM048575,25013080,Gag,C,83,0
KM048576,25013080,Gag,C,83,0
KM048578,25013080,Gag,C,86,0
KM048579,25013080,Gag,C,87,0
KM048584,25013080,Gag,C,94,0
KM048585,25013080,Gag,C,85,0
KM048586,25013080,Gag,C,77,0
KM048587,25013080,Gag,C,69,0
KM048594,25013080,Gag,C,90,0
KM048595,25013080,Gag,C,85,0
KM048603,25013080,Gag,C,76,0
KM048604,25013080,Gag,C,81,0
KM048605,25013080,Gag,C,82,0
KM048606,25013080,Gag,C,79,0
KM048613,25013080,Gag,C,86,0
KM048614,25013080,Gag,C,89,0
KM048621,25013080,Gag,C,77,0
KM048622,25013080,Gag,C,77,0
KM048623,25013080,Gag,C,82,0
KM048624,25013080,Gag,C,80,0
KM048630,25013080,Gag,C,90,0
KM048631,25013080,Gag,C,92,0
KM048637,25013080,Gag,C,83,0
KM048638,25013080,Gag,C,83,0
KM048639,25013080,Gag,C,81,0
KM048646,25013080,Gag,C,82,0
KM048647,25013080,Gag,C,86,0
KM048648,25013080,Gag,C,85,0
KM048649,25013080,Gag,C,77,0
KM048650,25013080,Gag,C,81,0
KM048651,25013080,Gag,C,73,0
KM048652,25013080,Gag,C,73,0
KM048657,25013080,Gag,C,82,0
KM048658,25013080,Gag,C,74,0
KM048659,25013080,Gag,C,82,0
KM048660,25013080,Gag,C,80,0
KM048661,25013080,Gag,C,81,0
KM048670,25013080,Gag,C,75,0
KM048671,25013080,Gag,C,75,0
KM048672,25013080,Gag,C,96,0
KM048673,25013080,Gag,C,87,0
KM048684,25013080,Gag,C,85,0
KM048685,25013080,Gag,C,86,0
KM048704,25013080,Gag,C,85,0
KM048705,25013080,Gag,C,85,0
KM048709,25013080,Gag,C,74,0
KM048710,25013080,Gag,C,70,0
KM048721,25013080,Gag,C,79,0
KM048722,25013080,Gag,C,76,0
KM048745,25013080,Gag,C,81,0
KM048746,25013080,Gag,C,80,0
KM048747,25013080,Gag,C,80,0
KM048748,25013080,Gag,C,80,0
KM048757,25013080,Gag,C,80,0
KM048758,25013080,Gag,C,78,0
KM048791,25013080,Gag,C,90,0
KM048804,25013080,Gag,C,79,0
KM048821,25013080,Gag,C,87,0
KM048822,25013080,Gag,C,87,0
KM048851,25013080,Gag,C,76,0
KM048860,25013080,Gag,C,80,0
KM048861,25013080,Gag,C,75,0
KM048865,25013080,Gag,C,82,0
KM048866,25013080,Gag,C,79,0
KM048867,25013080,Gag,C,88,0
KM048868,25013080,Gag,C,86,0
KM048869,25013080,Gag,C,89,1
KM048870,25013080,Gag,C,83,0
KM048877,25013080,Gag,CD,88,0
KM048878,25013080,Gag,CD,86,0
KM048885,25013080,Gag,C,94,0
KM048886,25013080,Gag,C,88,0
KM048890,25013080,Gag,C,81,0
KM048891,25013080,Gag,C,75,0
KM048898,25013080,Gag,C,85,0
KM048899,25013080,Gag,C,74,0
KM048906,25013080,Gag,C,80,0
KM048907,25013080,Gag,C,75,0
KM048912,25013080,Gag,C,81,0
KM048913,25013080,Gag,C,83,0
KM048914,25013080,Gag,C,75,0
KM048921,25013080,Gag,C,79,0
KM048922,25013080,Gag,C,80,0
KM048923,25013080,Gag,C,81,0
KM048924,25013080,Gag,C,73,0
KM048925,25013080,Gag,C,82,0
KM048926,25013080,Gag,C,78,0
KM048927,25013080,Gag,C,75,0
KM048928,25013080,Gag,C,84,0
KM048929,25013080,Gag,C,79,0
KM048930,25013080,Gag,C,76,0
KM048931,25013080,Gag,C,84,0
KM048932,25013080,Gag,C,76,0
KM048933,25013080,Gag,C,90,0
KM048934,25013080,Gag,C,86,0
KM048935,25013080,Gag,C,82,0
KM048936,25013080,Gag,C,88,0
KM048937,25013080,Gag,C,87,0
KM048938,25013080,Gag,C,84,0
KM048939,25013080,Gag,C,84,0
KM048940,25013080,Gag,C,89,0
KM048941,25013080,Gag,C,83,0
KM048943,25013080,Gag,C,85,0
KM048944,25013080,Gag,C,84,0
KM048951,25013080,Gag,C,95,1
KM048952,25013080,Gag,C,80,0
KM048953,25013080,Gag,C,77,0
KM048954,25013080,Gag,C,88,0
KM048955,25013080,Gag,C,77,0
KM048958,25013080,Gag,C,83,0
KM048959,25013080,Gag,C,88,0
KM048960,25013080,Gag,C,81,0
KM048961,25013080,Gag,C,79,0
KM048962,25013080,Gag,C,76,0
KM048963,25013080,Gag,C,84,0
KM048964,25013080,Gag,C,78,0
KM048965,25013080,Gag,C,81,0
KM048966,25013080,Gag,C,81,0
KM048967,25013080,Gag,C,76,0
KM048974,25013080,Gag,C,87,0
KM048975,25013080,Gag,C,79,0
KM048976,25013080,Gag,C,80,0
KM048977,25013080,Gag,C,82,0
KM048978,25013080,Gag,C,86,0
KM048979,25013080,Gag,C,77,0
KM048980,25013080,Gag,C,79,0
KM048984,25013080,Gag,C,96,0
KM048985,25013080,Gag,C,85,0
KM048986,25013080,Gag,C,69,0
KM048987,25013080,Gag,C,82,0
KM048988,25013080,Gag,C,79,0
KM048989,25013080,Gag,C,82,0
KM048996,25013080,Gag,C,78,0
KM048997,25013080,Gag,C,81,0
KM048998,25013080,Gag,C,80,0
KM048999,25013080,Gag,C,79,0
KM049000,25013080,Gag,C,85,0
KM049001,25013080,Gag,C,79,0
KM049002,25013080,Gag,C,81,0
KM049004,25013080,Gag,C,78,0
KM049005,25013080,Gag,C,78,0
KM192366,25781986,Gag,C,84,0
KM192379,25781986,Gag,C,83,0
KM192410,25781986,Gag,C,87,0
KM192456,25781986,Gag,C,75,0
KM192485,25781986,Gag,C,72,0
KM192500,25781986,Gag,C,90,0
KM192509,25781986,Gag,C,82,0
KM192524,25781986,Gag,C,74,0
KM192536,25781986,Gag,C,87,0
KM192566,25781986,Gag,C,86,0
KM192598,25781986,Gag,C,66,0
KM192625,25781986,Gag,C,80,0
KM192716,25781986,Gag,C,85,0
KM192731,25781986,Gag,C,90,0
KM192746,25781986,Gag,C,83,0
KM192762,25781986,Gag,C,88,0
KM192792,25781986,Gag,A1C,73,0
KM192808,25781986,Gag,C,86,0
KM192820,25781986,Gag,C,81,0
KM192828,25781986,Gag,C,84,0
KM192954,25781986,Gag,C,89,0
KM192982,25781986,Gag,C,72,0
KP109480,27314585,Gag,C,79,0
KP109481,27314585,Gag,C,75,0
KP109482,27314585,Gag,C,78,0
KP109483,27314585,Gag,C,81,0
KP109484,27314585,Gag,C,85,0
KP109485,27314585,Gag,C,74,0
KP109486,27314585,Gag,C,82,0
KP109487,27314585,Gag,C,70,0
KP109488,27314585,Gag,C,75,0
KP109489,27314585,Gag,C,75,0
KP109498,27314585,Gag,22_01A1,80,0
KP109499,27314585,Gag,22_01A1,84,1
KP109500,27314585,Gag,22_01A1,72,0
KP109501,27314585,Gag,D,62,0
KP109502,27314585,Gag,G,79,1
KP109503,27314585,Gag,11_cpx,82,0
KP109504,27314585,Gag,01_AE,87,0
KP109505,27314585,Gag,01_AE,82,0
KP109506,27314585,Gag,01_AE,85,0
KP109507,27314585,Gag,01_AE,81,0
KP109508,27314585,Gag,01_AE,80,0
KP109511,27314585,Gag,B,43,0
KP109512,27314585,Gag,B,33,0
KP109513,27314585,Gag,01_AE,88,0
KP109514,27314585,Gag,B,43,0
KP109515,27314585,Gag,B,36,0
KP109516,27314585,Gag,C,87,0
KP109517,27314585,Gag,C,85,0
KP109518,27314585,Gag,B,41,0
KP109520,27314585,Gag,C,77,0
KP109521,27314585,Gag,C,90,0
KP109522,27314585,Gag,C,76,0
KP109523,27314585,Gag,C,85,0
KP109524,27314585,Gag,C,85,0
KP109525,27314585,Gag,C,87,0
KP109526,27314585,Gag,C,80,0
KP109527,27314585,Gag,C,68,0
KP178420,26018591,Gag,01_AE,83,0
KP178421,26018591,Gag,B,29,0
KP178422,26018591,Gag,01_AE,88,0
KP178423,26018591,Gag,B,40,0
KP178424,26018591,Gag,07_BC,75,0
KP178425,26018591,Gag,B,35,0
KP178426,26018591,Gag,01_AE,78,0
KP178428,26018591,Gag,01_AE,86,0
KP178429,26018591,Gag,01_AE,86,0
KP178430,26018591,Gag,B,28,1
KP178431,26018591,Gag,B,30,0
KP178432,26018591,Gag,B,31,0
KP178433,26018591,Gag,B,21,0
KP178434,26018591,Gag,B,28,0
KP178435,26018591,Gag,B,37,0
KP178436,26018591,Gag,B,31,0
KP178437,26018591,Gag,B,25,0
KP178438,26018591,Gag,01_AE,93,1
KP178439,26018591,Gag,01_AE,86,0
KP178440,26018591,Gag,07_BC,70,0
KP178441,26018591,Gag,01_AE,94,0
KP178442,26018591,Gag,G,80,1
KP178443,26018591,Gag,B,33,1
KP178444,26018591,Gag,07_BC,79,0
KP178445,26018591,Gag,07_BC,79,0
KP178446,26018591,Gag,01_AE,88,0
KP178447,26018591,Gag,01_AE,81,0
KP234530,25560398,Gag,BC,72,0
KP234538,25560398,Gag,BC,68,0
KP234545,25560398,Gag,BC,71,0
KP234555,25560398,Gag,C,80,0
KP234557,25560398,Gag,BC,75,0
KP234559,25560398,Gag,BC,71,1
KP234564,25560398,Gag,BC,70,0
KP234569,25560398,Gag,BC,71,0
KP234573,25560398,Gag,BC,69,0
KP234589,25560398,Gag,BC,68,0
KP234590,25560398,Gag,BC,72,0
KP234596,25560398,Gag,BC,91,0
KP234600,25560398,Gag,BC,81,0
KP234605,25560398,Gag,BC,76,0
KP234609,25560398,Gag,BC,67,0
KP234611,25560398,Gag,BC,67,1
KP234622,25560398,Gag,BC,74,0
KP234624,25560398,Gag,BC,88,0
KP234629,25560398,Gag,BC,70,0
KP234638,25560398,Gag,BC,70,0
KP234642,25560398,Gag,BC,68,0
KP234644,25560398,Gag,BC,63,0
KP234655,25560398,Gag,BC,71,0
KP234656,25560398,Gag,BC,70,0
KP234657,25560398,Gag,BC,71,0
KP234659,25560398,Gag,BC,71,0
KP234660,25560398,Gag,BC,76,0
KP234661,25560398,Gag,BC,73,0
KP234664,25560398,Gag,BC,80,0
KP234665,25560398,Gag,BC,67,0
KP234666,25560398,Gag,BC,79,1
KP234668,25560398,Gag,BC,75,0
KP234669,25560398,Gag,BC,66,0
KP234670,25560398,Gag,BC,79,0
KP234671,25560398,Gag,BC,72,0
KP234672,25560398,Gag,BC,79,0
KP234673,25560398,Gag,BC,69,0
KP234675,25560398,Gag,BC,71,0
KP234676,25560398,Gag,BC,87,0
KP234677,25560398,Gag,BC,75,0
KP234679,25560398,Gag,BC,77,0
KP234680,25560398,Gag,BC,77,0
KP234681,25560398,Gag,BC,72,1
KP234682,25560398,Gag,BC,96,0
KP234685,25560398,Gag,BC,93,0
KP234697,25560398,Gag,BC,84,0
KP234698,25560398,Gag,BC,76,0
KP234700,25560398,Gag,BC,69,1
KP234701,25560398,Gag,BC,79,0
KP234703,25560398,Gag,BC,66,0
KP234715,25560398,Gag,BC,72,0
KP234719,25560398,Gag,BC,62,0
KP234720,25560398,Gag,BC,80,0
KP234721,25560398,Gag,BC,77,0
KP234723,25560398,Gag,BC,80,0
KP234731,25560398,Gag,BC,78,0
KP234736,25560398,Gag,BC,84,0
KP234737,25560398,Gag,BC,72,1
KP234743,25560398,Gag,01_AE,84,0
KP234745,25560398,Gag,BC,74,0
KP234746,25560398,Gag,BC,81,0
KP234747,25560398,Gag,BC,87,0
KP234748,25560398,Gag,BC,75,0
KP234749,25560398,Gag,BC,66,0
KP234750,25560398,Gag,BC,76,0
KP234751,25560398,Gag,BC,69,0
KP234752,25560398,Gag,BC,70,0
KP234753,25560398,Gag,C,80,0
KP234760,25560398,Gag,BC,88,0
KP234768,25560398,Gag,BC,81,0
KP234770,25560398,Gag,BC,71,0
KP234771,25560398,Gag,BC,68,0
KP234772,25560398,Gag,BC,83,0
KP234773,25560398,Gag,BC,78,0
KP234775,25560398,Gag,BC,80,0
KP234776,25560398,Gag,BC,72,1
KP234778,25560398,Gag,BC,69,0
KP234779,25560398,Gag,BC,72,0
KP234780,25560398,Gag,BC,67,0
KP234784,25560398,Gag,BC,74,0
KP234785,25560398,Gag,BC,73,0
KP234786,25560398,Gag,01_AE,84,0
KP234787,25560398,Gag,BC,71,0
KP234788,25560398,Gag,01_AE,86,0
KP234789,25560398,Gag,BC,83,0
KP234790,25560398,Gag,BC,70,0
KP234793,25560398,Gag,BC,77,0
KP234794,25560398,Gag,BC,67,0
KP234799,25560398,Gag,BC,68,0
KP234801,25560398,Gag,BC,63,0
KP234804,25560398,Gag,BC,67,0
KP234808,25560398,Gag,BC,74,0
KP234822,25560398,Gag,BC,75,1
KP234832,25560398,Gag,BC,74,0
KP234835,25560398,Gag,BC,91,0
KP234851,25560398,Gag,BC,79,0
KP234854,25560398,Gag,BC,79,0
KP234859,25560398,Gag,BC,80,0
KP234860,25560398,Gag,BC,75,0
KP234862,25560398,Gag,BC,65,0
KP234863,25560398,Gag,BC,81,0
KP234864,25560398,Gag,BC,70,0
KP234865,25560398,Gag,BC,81,0
KP234866,25560398,Gag,BC,68,0
KP234867,25560398,Gag,BC,70,0
KP234868,25560398,Gag,BC,79,0
KP234869,25560398,Gag,BC,71,0
KP234870,25560398,Gag,BC,69,0
KP234872,25560398,Gag,BC,62,0
KP234878,25560398,Gag,BC,74,0
KP234880,25560398,Gag,BC,69,0
KP234882,25560398,Gag,BC,66,0
KP234883,25560398,Gag,BC,86,0
KP234884,25560398,Gag,BC,71,1
KP234886,25560398,Gag,BC,64,0
KP234891,25560398,Gag,BC,68,0
KP234896,25560398,Gag,BC,68,0
KP234898,25560398,Gag,BC,66,0
KP234899,25560398,Gag,BC,68,0
KP234905,25560398,Gag,BC,76,0
KP234906,25560398,Gag,BC,77,0
KP234909,25560398,Gag,BC,77,0
KP234910,25560398,Gag,BC,74,0
KP234911,25560398,Gag,BC,75,0
KP234912,25560398,Gag,BC,90,0
KP234913,25560398,Gag,BC,85,0
KP234914,25560398,Gag,BC,79,0
KP234916,25560398,Gag,BC,73,0
KP411822,26115688,Gag,B,64,0
KP411823,26115688,Gag,B,42,0
KP411824,26115688,Gag,B,44,0
KP411825,26115688,Gag,B,41,0
KP411826,26115688,Gag,01B,37,0
KP411827,26115688,Gag,B,43,0
KP411828,26115688,Gag,B,30,0
KP411830,26115688,Gag,C,99,0
KP411831,26115688,Gag,C,84,0
KP411832,26115688,Gag,C,85,0
KP411833,26115688,Gag,C,82,0
KP411834,26115688,Gag,C,84,0
KP411835,26115688,Gag,C,124,0
KP411836,26115688,Gag,C,77,0
KP411837,26115688,Gag,C,84,0
KP411838,26115688,Gag,C,92,0
KP411839,26115688,Gag,C,86,0
KP411840,26115688,Gag,01_AE,94,0
KP411841,26115688,Gag,01_AE,91,0
KP411843,26115688,Gag,02_AG,80,1
KP411844,26115688,Gag,02_AG,81,0
KP698503,26258568,Gag,65_cpx,75,0
KP698504,26258568,Gag,65_cpx,74,0
KP698505,26258568,Gag,65_cpx,68,0
KP698506,26258568,Gag,65_cpx,75,0
KP698507,26258568,Gag,65_cpx,71,0
KP698508,26258568,Gag,65_cpx,70,0
KP715725,25730868,Gag,C,79,0
KP715728,25730868,Gag,C,81,0
KP715731,25730868,Gag,C,79,0
KP715735,25730868,Gag,C,88,0
KP715736,25730868,Gag,C,81,0
KP715740,25730868,Gag,C,79,0
KP715743,25730868,Gag,C,86,0
KP715744,25730868,Gag,C,78,0
KP715745,25730868,Gag,C,80,0
KP715750,25730868,Gag,C,85,0
KP715753,25730868,Gag,C,78,0
KP715757,25730868,Gag,C,77,0
KP715759,25730868,Gag,C,76,0
KP715760,25730868,Gag,C,86,0
KP715763,25730868,Gag,C,82,0
KP715767,25730868,Gag,C,76,0
KP715768,25730868,Gag,C,80,0
KP715773,25730868,Gag,C,77,0
KP715774,25730868,Gag,C,79,0
KP715778,25730868,Gag,C,85,0
KP715779,25730868,Gag,C,90,0
KP715780,25730868,Gag,C,81,0
KP715782,25730868,Gag,C,82,0
KP715784,25730868,Gag,C,84,0
KP715786,25730868,Gag,C,75,0
KP715787,25730868,Gag,C,81,0
KP715790,25730868,Gag,C,86,0
KP715791,25730868,Gag,C,80,0
KP715792,25730868,Gag,C,88,0
KP715794,25730868,Gag,C,79,0
KP715795,25730868,Gag,C,85,0
KP715796,25730868,Gag,C,73,0
KP715797,25730868,Gag,C,87,0
KP715798,25730868,Gag,C,88,0
KP715802,25730868,Gag,C,86,0
KP715803,25730868,Gag,C,79,0
KP715807,25730868,Gag,C,81,0
KP715808,25730868,Gag,C,81,0
KP715809,25730868,Gag,C,98,0
KP715810,25730868,Gag,C,82,0
KP715816,25730868,Gag,C,88,0
KP715819,25730868,Gag,C,78,0
KP715820,25730868,Gag,C,75,0
KP715825,25730868,Gag,C,71,0
KP715826,25730868,Gag,C,78,0
KP715827,25730868,Gag,C,89,0
KP715829,25730868,Gag,C,83,0
KP715831,25730868,Gag,C,88,0
KP715833,25730868,Gag,C,74,0
KP715835,25730868,Gag,C,88,0
KP715836,25730868,Gag,C,81,0
KP715837,25730868,Gag,C,83,0
KP715838,25730868,Gag,C,74,0
KP715839,25730868,Gag,C,86,0
KP715840,25730868,Gag,C,80,0
KP715841,25730868,Gag,C,88,0
KP715842,25730868,Gag,C,82,0
KP715844,25730868,Gag,C,75,0
KP715845,25730868,Gag,C,79,0
KP715846,25730868,Gag,C,83,0
KP715847,25730868,Gag,C,83,0
KP715848,25730868,Gag,C,83,0
KP715849,25730868,Gag,C,75,0
KP718914,26599538,Gag,11_cpx,77,0
KP718915,26599538,Gag,G,72,0
KP718916,26599538,Gag,DG,55,0
KP718917,26599538,Gag,37_cpx,80,0
KP718918,26599538,Gag,A1,89,0
KP718919,26599538,Gag,A1K,85,0
KP718920,26599538,Gag,U,73,0
KP718921,26599538,Gag,0102A,79,1
KP718922,26599538,Gag,0102A,81,0
KP718923,26599538,Gag,G,78,1
KP718924,26599538,Gag,13_cpx,72,0
KP718925,26599538,Gag,G,88,1
KP718926,26599538,Gag,13_cpx,79,0
KP718927,26599538,Gag,A1H,69,0
KP718928,26599538,Gag,A1,81,0
KP718929,26599538,Gag,U,73,0
KP718930,26599538,Gag,01_AE,77,0
KP718931,26599538,Gag,18_cpx,83,0
KP718932,26599538,Gag,A1F2,77,1
KP718933,26599538,Gag,A1H,85,0
KP718934,26599538,Gag,11_cpx,73,0
KP718935,26599538,Gag,11_cpx,83,0
KP718936,26599538,Gag,11_cpx,85,0
KP718937,26599538,Gag,11_cpx,70,0
KP718938,26599538,Gag,11_cpx,79,0
KR017771,26354000,Gag,02F2,84,1
KR017772,26354000,Gag,02A3,76,1
KR017773,26354000,Gag,02A1G,77,1
KR017774,26354000,Gag,36_cpx,75,0
KR017777,26354000,Gag,02A1F2,72,0
KR017778,26354000,Gag,11A1,81,0
KR019770,26196131,Gag,74_01B,68,0
KR019771,26196131,Gag,74_01B,66,0
KR019772,26196131,Gag,74_01B,67,0
KR019773,26196131,Gag,74_01B,66,0
KR019774,26196131,Gag,74_01B,70,0
KR019775,26196131,Gag,74_01B,67,0
KR067667,26066756,Gag,02A,90,2
KR067668,26066756,Gag,02A1,85,1
KR067669,26066756,Gag,02A,84,1
KR067670,26066756,Gag,02A,85,1
KR067671,26066756,Gag,02A,81,1
KR067672,26066756,Gag,02A,81,1
KR820326,26378795,Gag,C,83,0
KR820341,26378795,Gag,C,81,0
KR820367,26378795,Gag,C,90,0
KR820394,26378795,Gag,C,82,0
KR820422,26378795,Gag,C,80,0
KT124744,27163788,Gag,B,27,0
KT124745,27163788,Gag,B,36,0
KT124747,27163788,Gag,B,36,0
KT124748,27163788,Gag,B,32,0
KT124749,27163788,Gag,B,33,0
KT124750,27163788,Gag,B,33,0
KT124751,27163788,Gag,B,32,0
KT124752,27163788,Gag,B,18,1
KT124753,27163788,Gag,B,28,0
KT124754,27163788,Gag,B,22,0
KT124755,27163788,Gag,B,35,0
KT124756,27163788,Gag,B,35,1
KT124757,27163788,Gag,B,35,1
KT124758,27163788,Gag,B,27,1
KT124759,27163788,Gag,B,22,0
KT124760,27163788,Gag,B,33,0
KT124761,27163788,Gag,B,34,1
KT124762,27163788,Gag,B,31,0
KT124763,27163788,Gag,B,37,0
KT124764,27163788,Gag,B,34,0
KT124765,27163788,Gag,B,49,0
KT124766,27163788,Gag,B,25,0
KT124767,27163788,Gag,B,30,0
KT124768,27163788,Gag,B,38,0
KT124769,27163788,Gag,B,26,0
KT124770,27163788,Gag,B,35,0
KT124771,27163788,Gag,B,28,0
KT124772,27163788,Gag,B,25,0
KT124773,27163788,Gag,B,46,0
KT124774,27163788,Gag,B,39,1
KT124775,27163788,Gag,B,27,0
KT124776,27163788,Gag,B,37,0
KT124778,27163788,Gag,B,24,0
KT124779,27163788,Gag,B,33,0
KT124780,27163788,Gag,B,31,0
KT124781,27163788,Gag,B,31,0
KT124782,27163788,Gag,B,39,0
KT124783,27163788,Gag,B,41,0
