Accession,PMID,Gene,Subtype,NumAAChanges,NumInsertions,NumDeletions,NumStopCodons,NumApobecs,NumUnusuals,NumFrameShifts
JF304762,21690407,gag,B,36,0,2,1,0,1,3
JF320003,21358627,gag,B,27,0,0,0,0,0,2
JF320008,21358627,gag,B,32,0,0,0,0,1,1
JF320012,21358627,gag,B,28,0,2,0,0,0,1
JF320017,21358627,gag,B,37,1,1,0,0,1,1
JF320018,21358627,gag,B,45,1,1,2,0,0,3
JF320028,21358627,gag,B,27,0,0,0,0,1,1
JF320036,21358627,gag,B,32,0,0,0,0,1,1
JF320038,21358627,gag,B,28,0,0,0,0,0,1
JF320043,21358627,gag,B,44,0,1,0,0,0,1
JF320044,21358627,gag,B,35,1,0,0,0,0,3
JF320045,21358627,gag,B,24,0,0,0,0,0,1
JF320048,21358627,gag,B,25,1,0,0,0,0,1
JF320054,21358627,gag,B,29,0,0,0,0,1,1
JF320059,21358627,gag,B,31,0,0,0,0,0,2
JF320063,21358627,gag,B,20,0,0,0,0,0,2
JF320073,21358627,gag,B,27,1,0,0,0,0,1
JF320084,21358627,gag,B,26,0,0,1,0,0,2
JF320101,21358627,gag,B,25,0,0,0,0,1,1
JF320120,21358627,gag,B,44,1,3,0,0,0,2
JF320130,21358627,gag,B,23,0,0,1,0,0,0
JF320144,21358627,gag,B,30,0,0,0,0,1,0
JF320145,21358627,gag,B,30,0,0,0,0,1,0
JF320150,21358627,gag,B,35,0,0,0,0,1,1
JF320159,21358627,gag,B,34,0,4,0,0,1,1
JF320160,21358627,gag,B,22,0,1,0,0,1,1
JF320169,21358627,gag,B,35,0,0,0,0,1,1
JF320174,21358627,gag,B,37,0,0,0,0,1,0
JF320178,21358627,gag,B,30,0,0,0,0,1,0
JF320183,21358627,gag,B,39,0,5,0,0,0,0
JF320185,21358627,gag,B,36,0,0,0,0,1,2
JF320186,21358627,gag,B,39,0,0,0,0,1,0
JF320189,21358627,gag,B,34,0,2,0,0,0,1
JF320191,21358627,gag,B,33,0,0,0,0,2,2
JF320196,21358627,gag,B,29,0,0,0,0,1,0
JF320197,21358627,gag,B,23,0,1,0,0,0,2
JF320198,21358627,gag,B,29,0,0,0,0,0,1
JF320228,21358627,gag,B,22,0,0,0,0,0,0
JF320241,21358627,gag,B,34,0,1,0,0,0,0
JF320277,21358627,gag,B,35,0,1,0,0,0,1
JF320295,21358627,gag,02_AG,70,0,6,1,0,0,1
JF320307,21358627,gag,B,26,0,0,0,0,0,2
JF320316,21358627,gag,B,43,0,3,1,0,0,0
JF320330,21358627,gag,B,20,1,0,0,0,0,1
JF320349,21358627,gag,B,25,0,0,0,0,0,0
JF320356,21358627,gag,B,29,0,1,0,0,1,1
JF320361,21358627,gag,B,26,0,0,0,0,1,0
JF320363,21358627,gag,B,31,0,0,0,0,0,1
JF320381,21358627,gag,B,27,0,0,0,0,0,0
JF320386,21358627,gag,B,37,0,0,0,0,1,2
JF320395,21358627,gag,B,24,0,0,0,0,1,1
JF320401,21358627,gag,B,34,0,1,0,0,0,0
JF320409,21358627,gag,B,25,1,1,0,0,0,1
JF320411,21358627,gag,B,34,0,0,0,0,2,3
JF320422,21358627,gag,B,29,0,0,0,0,0,1
JF320427,21358627,gag,B,33,0,3,0,0,0,2
JF320460,21358627,gag,B,33,1,0,0,0,0,1
JF320482,21358627,gag,B,37,0,2,0,0,0,2
JF320493,21358627,gag,B,33,0,0,1,0,0,1
JF320521,21358627,gag,B,25,0,0,0,0,0,0
JF320530,21358627,gag,B,24,0,0,0,0,1,0
JF320537,21358627,gag,B,35,0,3,0,0,1,0
JF320559,21358627,gag,B,38,0,0,0,0,0,2
JF320564,21358627,gag,B,34,0,0,0,0,0,1
JF320594,21358627,gag,B,33,0,0,0,0,0,0
JF320613,21358627,gag,B,26,0,0,0,0,0,2
JF320615,21358627,gag,B,27,0,0,0,0,0,0
JF320634,21358627,gag,B,22,0,0,0,0,0,1
JF683736,21453134,gag,B,110,1,0,6,0,36,2
JF683738,21453134,gag,B,37,0,0,0,0,0,0
JF683739,21453134,gag,A1U,82,0,4,0,0,4,0
JF683740,21453134,gag,C,90,0,11,0,0,1,1
JF683741,21453134,gag,B,42,0,0,1,1,2,0
JF683742,21453134,gag,B,52,0,0,0,0,13,2
JF683743,21453134,gag,B,22,0,0,0,0,0,0
JF683745,21453134,gag,37_cpx,82,0,1,1,0,1,1
JF683746,21453134,gag,B,27,0,0,0,0,2,0
JF683747,21453134,gag,B,37,0,0,0,0,0,0
JF683748,21453134,gag,A1,82,0,3,0,0,1,1
JF683749,21453134,gag,B,56,0,1,0,1,2,1
JF683750,21453134,gag,B,31,0,0,0,0,0,1
JF683751,21453134,gag,B,34,1,0,0,0,1,3
JF683752,21453134,gag,02BG,75,1,1,1,0,1,3
JF683753,21453134,gag,B,34,0,0,0,0,0,0
JF683754,21453134,gag,B,38,1,0,0,0,1,2
JF683755,21453134,gag,C,81,1,8,0,0,3,1
JF683756,21453134,gag,B,34,0,0,0,0,0,1
JF683758,21453134,gag,02_AG,79,0,5,1,0,0,1
JF683759,21453134,gag,A1,88,0,7,0,0,2,1
JF683760,21453134,gag,A1,88,0,5,0,0,6,1
JF683761,21453134,gag,A1,84,0,5,0,0,3,1
JF683763,21453134,gag,A6,81,1,3,0,0,2,2
JF683764,21453134,gag,B,31,0,0,0,0,0,2
JF683765,21453134,gag,B,15,0,0,0,0,0,2
JF683766,21453134,gag,02D,93,0,7,1,0,3,1
JF683768,21453134,gag,C,78,0,9,0,0,0,1
JF683769,21453134,gag,B,39,0,0,0,0,1,1
JF683771,21453134,gag,F1,71,0,7,2,0,0,1
JF683773,21453134,gag,B,53,0,0,0,0,10,1
JF683774,21453134,gag,A1B,82,1,0,0,0,18,1
JF683775,21453134,gag,B,31,0,1,0,0,0,1
JF683776,21453134,gag,C,95,1,8,1,2,14,3
JF683777,21453134,gag,C,90,1,7,0,0,6,1
JF683778,21453134,gag,B,51,0,0,0,0,0,1
JF683779,21453134,gag,A1,81,1,3,0,0,1,3
JF683780,21453134,gag,A6,78,1,3,0,0,1,2
JF683781,21453134,gag,B,41,0,3,0,0,0,2
JF683782,21453134,gag,A1,82,0,5,0,0,3,2
JF683783,21453134,gag,A1,81,0,5,0,0,1,1
JF683784,21453134,gag,B,33,0,0,0,0,0,0
JF683785,21453134,gag,B,28,0,0,1,0,1,0
JF683786,21453134,gag,02_AG,88,0,6,1,0,1,2
JF683787,21453134,gag,B,32,0,0,0,0,0,2
JF683788,21453134,gag,B,37,0,0,1,0,2,1
JF683790,21453134,gag,B,36,0,0,0,0,2,3
JF683791,21453134,gag,B,17,0,0,0,0,0,2
JF683793,21453134,gag,B,62,0,0,0,0,5,0
JF683794,21453134,gag,B,51,0,0,0,0,4,1
JF683795,21453134,gag,02_AG,69,0,6,1,0,0,1
JF683796,21453134,gag,B,40,0,1,1,0,1,3
JF683797,21453134,gag,B,22,0,0,0,0,1,2
JF683798,21453134,gag,A6,82,1,3,0,0,0,1
JF683799,21453134,gag,02_AG,75,0,6,1,0,0,1
JF683800,21453134,gag,A1B,46,0,0,0,0,1,1
JF683801,21453134,gag,B,37,0,0,0,0,0,0
JF683802,21453134,gag,11_cpx,88,0,3,0,0,6,1
JF683803,21453134,gag,C,82,0,10,0,0,4,3
JF683804,21453134,gag,B,28,0,0,0,0,3,0
JF683805,21453134,gag,B,57,1,0,0,0,16,1
JF683806,21453134,gag,02_AG,86,0,6,1,0,1,2
JF683807,21453134,gag,B,37,0,1,0,0,0,1
JF683808,21453134,gag,B,17,0,0,1,0,0,2
JF683809,21453134,gag,B,62,0,0,0,0,10,0
JF704235,21613398,gag,C,74,1,8,0,0,0,1
JF704526,21613398,gag,C,78,0,8,0,0,0,2
JF704570,21613398,gag,C,75,0,8,0,0,0,2
JF704624,21613398,gag,C,92,1,9,0,0,0,1
JF704680,21613398,gag,C,74,0,8,0,0,0,0
JF704683,21613398,gag,C,83,1,10,0,0,0,1
JF704687,21613398,gag,C,77,0,9,0,0,1,0
JF704690,21613398,gag,C,76,1,10,0,0,0,1
JF704693,21613398,gag,C,75,0,8,0,0,0,0
JF704697,21613398,gag,C,74,1,10,0,0,0,2
JF704701,21613398,gag,C,77,1,9,0,0,0,1
JF704704,21613398,gag,C,75,1,9,0,0,0,1
JF704708,21613398,gag,C,79,1,10,0,0,0,1
JF932473,22269972,gag,B,24,0,0,0,0,1,0
JF932483,22269972,gag,B,24,0,0,0,0,0,0
JF932484,22269972,gag,B,38,0,0,0,0,0,1
JF932491,22269972,gag,B,30,0,0,0,0,1,0
JF932492,22269972,gag,B,26,1,0,0,0,1,2
JF932493,22269972,gag,B,28,0,0,0,0,0,0
JF932494,22269972,gag,B,29,0,0,0,0,0,1
JF932495,22269972,gag,B,27,0,0,0,0,0,1
JF932496,22269972,gag,B,26,0,0,0,0,0,1
JN024100,21593162,gag,B,30,0,0,0,0,4,0
JN024203,21593162,gag,B,27,1,0,0,0,0,1
JN024274,21593162,gag,B,30,0,0,0,0,2,1
JN024339,21593162,gag,B,28,0,1,0,0,0,2
JN024349,21593162,gag,B,51,0,1,0,0,1,0
JN024422,21593162,gag,B,19,0,0,0,0,0,2
JN024450,21593162,gag,B,28,0,1,0,0,1,2
JN024459,21593162,gag,B,50,0,1,0,0,1,0
JN024469,21593162,gag,B,26,1,0,0,0,1,2
JN417236,24454702,gag,50_A1D,59,1,3,0,0,7,2
JN417237,24454702,gag,50_A1D,53,1,3,0,0,1,2
JN417239,24454702,gag,50_A1D,55,0,2,0,0,0,1
JN417240,24454702,gag,50_A1D,55,0,3,0,0,2,2
JN417241,24454702,gag,50_A1D,53,0,3,0,0,0,0
JN687618,22149143,gag,C,70,1,8,0,0,0,1
JN687629,22149143,gag,C,82,0,8,0,0,0,1
JN687639,22149143,gag,C,83,2,7,0,0,2,2
JN687641,22149143,gag,C,79,1,9,0,0,0,2
JN687642,22149143,gag,C,76,0,9,0,0,1,2
JN687643,22149143,gag,C,77,2,9,0,0,0,3
JN687646,22149143,gag,C,79,1,9,0,0,0,3
JN687647,22149143,gag,C,81,1,11,0,0,0,2
JN687648,22149143,gag,C,80,0,8,0,0,1,0
JN687649,22149143,gag,C,83,1,9,0,0,0,1
JN687650,22149143,gag,C,73,1,9,0,0,0,1
JN687651,22149143,gag,C,76,0,12,0,0,0,1
JN687653,22149143,gag,C,83,0,8,0,0,0,1
JN687654,22149143,gag,C,74,1,12,0,0,0,1
JN687655,22149143,gag,C,82,0,10,0,0,2,0
JN687656,22149143,gag,BF,37,0,1,1,0,1,2
JN687657,22149143,gag,B,25,0,0,0,0,0,0
JN687659,22149143,gag,04_cpx,87,1,1,1,0,1,1
JN687660,22149143,gag,04_cpx,81,1,1,0,0,2,1
JN687662,22149143,gag,04_cpx,78,1,1,0,0,0,1
JN687664,22149143,gag,04_cpx,80,1,3,0,0,2,1
JN687665,22149143,gag,B,34,1,1,0,0,1,2
JN687675,22149143,gag,B,25,0,1,0,0,0,2
JN687676,22149143,gag,B,36,0,0,0,0,0,0
JN687677,22149143,gag,B,33,0,0,0,0,0,0
JN687678,22149143,gag,B,24,0,0,0,0,2,0
JN687679,22149143,gag,B,43,1,0,0,0,1,1
JN687680,22149143,gag,B,43,0,1,0,0,0,1
JN687690,22149143,gag,B,29,0,0,0,0,0,1
JN687691,22149143,gag,B,36,0,0,0,0,0,0
JN687692,22149143,gag,02_AG,78,0,6,1,0,1,2
JN687693,22149143,gag,02_AG,84,0,7,1,0,0,1
JN687777,22149143,gag,B,32,0,0,0,0,0,1
JN692431,22022460,gag,B,26,0,1,0,0,0,0
JN692445,22022460,gag,B,25,0,0,0,0,1,2
JN692449,22022460,gag,BF1,27,0,0,0,0,0,0
JN692456,22022460,gag,BF1,32,0,0,0,0,0,0
JN692460,22022460,gag,B,35,0,0,0,0,2,1
JN692475,22022460,gag,B,29,1,0,0,0,2,1
JN860761,22587412,gag,01_AE,82,1,6,0,0,0,2
JN860762,22587412,gag,01B,82,1,4,0,0,1,1
JN860763,22587412,gag,01_AE,80,0,3,0,0,1,0
JN860764,22587412,gag,01_AE,80,1,3,1,0,0,1
JN860765,22587412,gag,01B,83,1,6,0,0,0,3
JN860766,22587412,gag,01_AE,85,1,3,0,0,0,1
JN860767,22587412,gag,01_AE,83,1,4,0,0,0,1
JN860768,22587412,gag,01_AE,75,1,3,0,0,2,1
JN860769,22587412,gag,B,31,0,0,0,0,0,2
JQ234979,22236149,gag,B,39,1,0,0,0,1,1
JQ234980,22236149,gag,B,31,0,0,0,0,1,0
JQ234981,22236149,gag,B,30,1,0,0,0,0,1
JQ234982,22236149,gag,01_AE,84,0,4,0,0,0,0
JQ234983,22236149,gag,B,29,0,0,0,0,0,0
JQ234984,22236149,gag,01_AE,94,0,4,0,0,0,0
JQ234985,22236149,gag,01_AE,86,1,3,0,0,0,1
JQ234986,22236149,gag,07_BC,81,1,12,1,0,2,3
JQ234987,22236149,gag,B,38,1,0,0,0,1,2
JQ234988,22236149,gag,01_AE,90,1,3,0,0,0,1
JQ234989,22236149,gag,07_BC,82,1,14,1,0,2,3
JQ234990,22236149,gag,01_AE,82,1,3,1,0,0,1
JQ234991,22236149,gag,B,31,0,0,0,0,0,0
JQ234992,22236149,gag,01_AE,87,1,3,0,0,0,1
JQ234993,22236149,gag,B,33,0,0,0,0,0,0
JQ234994,22236149,gag,B,33,0,0,0,0,0,0
JQ234995,22236149,gag,B,36,0,0,0,0,1,0
JQ234996,22236149,gag,B,29,0,0,0,0,0,0
JQ234997,22236149,gag,B,27,0,0,0,0,0,0
JQ234999,22236149,gag,07_BC,82,1,12,1,0,2,3
JQ235000,22236149,gag,01_AE,90,1,4,0,0,0,1
JQ235001,22236149,gag,07_BC,88,1,12,1,0,3,3
JQ235002,22236149,gag,01_AE,85,1,3,0,0,0,1
JQ235003,22236149,gag,01_AE,86,1,3,1,0,0,1
JQ235004,22236149,gag,01_AE,89,0,4,1,0,1,0
JQ235005,22236149,gag,01_AE,89,1,3,0,0,0,1
JQ235006,22236149,gag,B,31,0,0,0,0,0,0
JQ235007,22236149,gag,01_AE,89,1,3,0,0,1,1
JQ292891,22251084,gag,A6,86,1,3,0,0,1,2
JQ292892,22251084,gag,A6,75,1,3,0,0,0,1
JQ292893,22251084,gag,A6,79,1,3,0,0,0,1
JQ292894,22251084,gag,A6,82,1,3,1,0,3,3
JQ292895,22251084,gag,A6,80,1,3,0,0,1,1
JQ292896,22251084,gag,A6,75,1,3,0,0,0,1
JQ292897,22251084,gag,A6,78,1,3,0,0,0,1
JQ292898,22251084,gag,A6,80,1,3,0,0,1,1
JQ292899,22251084,gag,A6,77,1,3,0,0,1,1
JQ292900,22251084,gag,A6,76,1,7,0,0,1,1
JQ403030,22412369,gag,B,42,0,1,1,0,0,0
JQ403035,22412369,gag,B,37,0,0,1,0,0,3
JQ403062,22412369,gag,B,49,0,2,0,0,0,1
JQ900844,23121221,gag,01_AE,78,1,3,0,0,1,1
JQ900846,23121221,gag,07_BC,79,0,12,1,0,2,2
JQ900847,23121221,gag,01_AE,81,1,3,0,0,0,1
JQ900848,23121221,gag,B,31,0,0,0,0,0,1
JQ900850,23121221,gag,B,48,0,0,0,0,0,0
JQ900851,23121221,gag,07_BC,79,1,12,1,0,2,3
JQ900852,23121221,gag,01_AE,85,1,3,0,0,0,1
JQ900854,23121221,gag,01_AE,81,1,3,0,0,1,1
JQ900855,23121221,gag,01_AE,83,1,3,0,0,0,1
JQ900856,23121221,gag,01_AE,85,1,3,0,0,0,1
JQ900857,23121221,gag,B,39,0,0,0,0,0,1
JQ900858,23121221,gag,01_AE,85,1,3,0,0,0,1
JQ900859,23121221,gag,01_AE,90,1,3,0,0,0,1
JQ900860,23121221,gag,01_AE,85,1,3,0,0,0,1
JQ900861,23121221,gag,B,47,0,0,1,0,3,3
JQ900862,23121221,gag,B,37,0,0,0,0,0,0
JQ900863,23121221,gag,01_AE,81,1,3,0,0,1,1
JQ900864,23121221,gag,01_AE,89,1,3,0,0,0,1
JQ900865,23121221,gag,01_AE,91,1,3,0,0,0,1
JQ900866,23121221,gag,B,48,0,0,0,0,0,1
JQ900867,23121221,gag,01_AE,86,1,3,0,0,0,1
JQ900868,23121221,gag,01_AE,85,1,3,0,0,0,1
JQ900869,23121221,gag,01_AE,82,0,4,0,0,0,0
JQ900870,23121221,gag,01_AE,82,0,4,1,0,1,2
JQ900871,23121221,gag,01_AE,93,1,3,0,0,0,1
JQ900872,23121221,gag,B,35,0,0,0,0,0,1
JQ900873,23121221,gag,01_AE,83,1,3,0,0,0,1
JQ900874,23121221,gag,07_BC,70,1,5,0,0,0,1
JQ900875,23121221,gag,01_AE,85,1,3,0,0,0,2
JQ900876,23121221,gag,01_AE,81,1,3,0,0,0,1
JQ900877,23121221,gag,B,38,0,0,0,0,0,1
JQ900878,23121221,gag,01_AE,88,1,3,0,0,1,1
JQ900879,23121221,gag,07_BC,77,1,12,1,0,2,3
JQ900880,23121221,gag,01_AE,85,1,3,0,0,0,1
JQ900881,23121221,gag,B,42,0,0,0,0,0,1
JQ900882,23121221,gag,01_AE,88,1,3,0,0,0,1
JQ900884,23121221,gag,B,38,1,0,0,0,0,1
JQ900885,23121221,gag,B,44,1,0,0,0,0,1
JQ900886,23121221,gag,01_AE,85,1,3,0,0,1,1
JQ900887,23121221,gag,01_AE,87,1,3,0,0,0,1
JQ900888,23121221,gag,01_AE,82,2,2,0,0,2,3
JQ900889,23121221,gag,B,33,0,0,0,0,0,0
JQ900890,23121221,gag,B,44,0,0,0,0,0,1
JQ900891,23121221,gag,B,43,1,0,0,0,0,3
JQ900892,23121221,gag,01_AE,84,1,3,0,0,0,1
JQ900893,23121221,gag,B,28,0,0,0,0,0,0
JQ900894,23121221,gag,01_AE,76,1,3,0,0,0,1
JQ900895,23121221,gag,01_AE,79,1,3,0,0,1,1
JQ900896,23121221,gag,01_AE,87,1,3,0,0,0,1
JQ900897,23121221,gag,B,36,0,0,0,0,2,1
JQ900898,23121221,gag,01_AE,82,1,3,0,0,0,1
JQ900899,23121221,gag,07_BC,74,1,6,0,0,0,1
JQ900900,23121221,gag,B,40,0,0,0,0,0,1
JQ900901,23121221,gag,07_BC,80,1,12,1,0,2,3
JQ900902,23121221,gag,07_BC,77,1,12,1,0,2,3
JQ900903,23121221,gag,01_AE,77,1,3,0,0,0,1
JQ900904,23121221,gag,01_AE,79,1,3,0,0,1,1
JQ900906,23121221,gag,07_BC,77,1,12,1,0,3,3
JQ900907,23121221,gag,01_AE,87,1,3,0,0,0,1
JQ900908,23121221,gag,01_AE,87,1,3,0,0,1,1
JQ900909,23121221,gag,01_AE,78,1,3,0,0,0,1
JQ900910,23121221,gag,B,43,0,0,0,0,1,3
JQ900911,23121221,gag,B,32,0,0,0,0,0,1
JQ900912,23121221,gag,01_AE,84,1,3,0,0,0,2
JQ900913,23121221,gag,01_AE,86,1,3,0,0,0,1
JQ900914,23121221,gag,B,33,0,0,0,0,0,2
JQ900916,23121221,gag,01_AE,83,0,4,1,0,1,2
JQ900917,23121221,gag,B,42,1,0,0,0,0,1
JQ900918,23121221,gag,01_AE,87,1,3,0,0,0,1
JQ900919,23121221,gag,01_AE,84,2,3,0,0,0,3
JQ900920,23121221,gag,01_AE,85,0,4,1,0,1,2
JQ900922,23121221,gag,B,39,0,0,0,0,0,1
JQ900923,23121221,gag,01_AE,87,1,4,0,0,0,1
JQ900924,23121221,gag,B,35,0,0,0,0,0,1
JQ900925,23121221,gag,07_BC,78,1,12,1,0,2,3
JQ900927,23121221,gag,01_AE,82,1,3,0,0,1,1
JQ900928,23121221,gag,B,39,0,0,0,0,0,1
JQ900930,23121221,gag,B,44,0,0,0,0,0,1
JQ900931,23121221,gag,B,44,0,0,0,0,0,1
JQ900932,23121221,gag,B,31,0,0,0,0,0,2
JQ900933,23121221,gag,01_AE,79,0,5,1,0,1,2
JQ900934,23121221,gag,B,34,0,0,0,0,0,1
JQ900935,23121221,gag,B,30,0,0,0,0,0,1
JQ900936,23121221,gag,B,31,0,0,0,0,1,0
JQ900937,23121221,gag,B,30,1,0,0,0,1,2
JQ900938,23121221,gag,B,31,0,0,0,0,0,2
JQ900939,23121221,gag,B,32,0,0,1,0,3,1
JQ900940,23121221,gag,B,39,0,0,0,0,0,2
JQ900941,23121221,gag,B,43,0,0,0,0,0,1
JQ900942,23121221,gag,B,24,0,0,0,0,0,0
JX112796,23807275,gag,01_AE,83,1,3,0,0,0,1
JX112797,23807275,gag,01_AE,90,1,3,1,0,0,1
JX112798,23807275,gag,01_AE,83,1,3,0,0,1,1
JX112799,23807275,gag,01_AE,85,1,3,0,0,0,1
JX112800,23807275,gag,01_AE,83,1,3,0,0,1,1
JX112801,23807275,gag,01_AE,85,1,3,0,0,0,2
JX112802,23807275,gag,01_AE,89,1,3,1,0,0,1
JX112803,23807275,gag,01_AE,85,0,4,1,0,1,2
JX112804,23807275,gag,01_AE,82,1,3,0,0,0,1
JX112805,23807275,gag,01_AE,85,0,4,0,0,0,0
JX112806,23807275,gag,01_AE,86,1,3,0,0,0,1
JX112807,23807275,gag,01_AE,86,1,3,0,0,0,1
JX112808,23807275,gag,01_AE,88,1,3,0,0,0,1
JX112809,23807275,gag,01_AE,85,1,6,0,1,1,1
JX112810,23807275,gag,01_AE,84,1,3,0,0,4,1
JX112811,23807275,gag,01_AE,84,1,6,0,0,0,1
JX112812,23807275,gag,01_AE,84,1,3,0,0,0,1
JX112814,23807275,gag,01_AE,81,2,6,0,0,0,3
JX112816,23807275,gag,01_AE,80,1,3,0,0,0,2
JX112817,23807275,gag,01_AE,83,1,7,0,0,0,1
JX112818,23807275,gag,01_AE,89,0,3,0,0,1,1
JX112820,23807275,gag,01_AE,83,1,3,0,0,0,1
JX112821,23807275,gag,01_AE,79,1,4,0,0,0,1
JX112822,23807275,gag,01_AE,81,1,7,0,0,1,1
JX112823,23807275,gag,01_AE,78,1,6,0,0,1,1
JX112824,23807275,gag,01_AE,79,1,6,0,0,0,1
JX112825,23807275,gag,01_AE,83,1,6,0,0,0,1
JX112826,23807275,gag,01_AE,84,1,6,0,0,0,1
JX112827,23807275,gag,01_AE,89,1,4,0,0,2,1
JX112828,23807275,gag,01_AE,81,0,6,0,0,0,0
JX112829,23807275,gag,01_AE,83,1,8,0,0,0,1
JX112830,23807275,gag,01_AE,91,1,3,0,0,1,1
JX112831,23807275,gag,01_AE,80,1,6,0,0,0,1
JX112832,23807275,gag,01_AE,81,1,6,0,0,0,1
JX112833,23807275,gag,01_AE,85,1,3,1,0,0,2
JX112834,23807275,gag,01_AE,85,1,6,0,0,2,1
JX112835,23807275,gag,01_AE,81,1,6,0,0,0,2
JX112836,23807275,gag,01_AE,78,1,6,0,0,0,1
JX112837,23807275,gag,01_AE,81,1,6,0,0,0,1
JX112838,23807275,gag,01_AE,82,0,8,0,0,0,0
JX112839,23807275,gag,01_AE,82,1,6,0,0,0,1
JX112840,23807275,gag,01_AE,81,1,6,0,0,0,1
JX112841,23807275,gag,01_AE,84,1,6,0,0,0,1
JX112842,23807275,gag,01_AE,82,1,6,0,0,0,1
JX112843,23807275,gag,01_AE,91,1,6,2,0,2,2
JX112844,23807275,gag,01_AE,74,1,5,0,0,0,1
JX112845,23807275,gag,01_AE,79,1,6,0,0,1,1
JX112846,23807275,gag,01_AE,87,1,3,0,0,0,1
JX112847,23807275,gag,01_AE,81,1,3,0,0,1,1
JX112848,23807275,gag,01_AE,81,1,3,0,0,0,1
JX112849,23807275,gag,01_AE,84,0,11,2,0,2,3
JX112850,23807275,gag,01_AE,82,1,3,0,0,2,1
JX112851,23807275,gag,01_AE,84,1,6,0,0,2,1
JX112852,23807275,gag,01_AE,86,1,3,0,0,0,1
JX112853,23807275,gag,01_AE,85,0,4,0,0,0,0
JX112854,23807275,gag,01_AE,81,0,3,0,0,1,0
JX112855,23807275,gag,01_AE,78,1,3,0,0,0,1
JX112856,23807275,gag,01_AE,82,1,3,0,0,0,1
JX112857,23807275,gag,01_AE,80,1,6,0,0,0,1
JX112858,23807275,gag,01_AE,81,1,6,0,0,1,1
JX112859,23807275,gag,01_AE,82,1,3,0,0,0,2
JX112860,23807275,gag,01_AE,85,3,1,0,0,4,3
JX112861,23807275,gag,01_AE,84,1,7,0,0,2,2
JX112862,23807275,gag,01_AE,83,1,3,0,0,0,1
JX112863,23807275,gag,01_AE,80,1,4,0,0,0,1
JX112864,23807275,gag,01_AE,84,1,4,0,0,0,1
JX112865,23807275,gag,01_AE,81,2,2,0,0,0,2
JX112866,23807275,gag,01_AE,75,1,3,1,0,0,1
JX112867,23807275,gag,01_AE,83,1,5,0,0,1,1
JX112868,23807275,gag,01_AE,80,1,2,0,0,1,1
JX112869,23807275,gag,01_AE,79,1,3,0,0,1,1
JX112870,23807275,gag,01_AE,83,1,3,0,0,0,1
JX140647,27314585,gag,02_AG,81,0,6,1,0,0,1
JX140652,27314585,gag,B,19,0,1,0,0,0,1
JX140654,27314585,gag,B,30,1,0,0,0,1,1
JX140656,27314585,gag,B,30,0,0,0,0,0,0
JX140657,27314585,gag,B,39,0,0,0,0,1,1
JX140658,27314585,gag,B,35,1,0,0,0,0,1
JX140659,27314585,gag,B,40,0,0,1,0,0,0
JX140660,27314585,gag,BF1,52,0,3,1,0,1,2
JX140661,27314585,gag,BF1,71,0,6,1,0,0,2
JX140667,27314585,gag,C,78,0,9,0,0,1,2
JX140668,27314585,gag,C,71,1,10,0,0,0,1
JX140669,27314585,gag,C,75,0,7,1,0,3,2
JX140670,27314585,gag,D,64,0,2,1,0,3,3
JX140671,27314585,gag,F1,69,1,6,1,0,0,1
JX140673,27314585,gag,F2,72,1,6,1,0,0,3
JX140676,27314585,gag,G,73,1,2,1,0,1,1
JX140678,27314585,gag,A1B,46,0,1,0,0,1,0
JX140679,27314585,gag,U,82,0,6,1,0,3,1
JX202785,23123038,gag,A1,91,1,3,0,0,2,1
JX202796,23123038,gag,D,51,2,1,1,0,1,2
JX202818,23123038,gag,D,53,0,3,0,0,1,0
JX202837,23123038,gag,D,65,1,2,0,0,0,1
JX202868,23123038,gag,A1,79,1,3,0,0,1,1
JX202880,23123038,gag,D,60,1,1,0,0,0,1
JX202892,23123038,gag,D,59,0,1,0,0,1,0
JX202909,23123038,gag,A1D,79,0,1,1,0,3,2
JX202921,23123038,gag,A1D,58,1,6,0,0,1,3
JX202934,23123038,gag,A1,88,1,3,0,0,1,2
JX236677,23123038,gag,A1,84,1,4,0,0,0,2
JX236678,23123038,gag,A1,88,1,3,0,0,1,1
JX392378,22931113,gag,07_BC,68,1,6,0,0,0,1
JX392379,22931113,gag,07_BC,66,1,6,0,0,0,2
JX392380,22931113,gag,07_BC,72,1,6,0,1,1,1
JX392381,22931113,gag,07_BC,82,0,14,1,0,4,3
JX392382,22931113,gag,07_BC,72,1,6,0,0,0,1
JX392383,22931113,gag,07_BC,68,2,4,0,0,2,2
JX392384,22931113,gag,07_BC,80,1,12,1,0,2,3
JX446645,22960785,gag,01_AE,81,1,3,0,0,0,1
JX446666,22960785,gag,01_AE,75,1,3,0,0,1,2
JX446685,22960785,gag,01_AE,79,1,3,0,0,0,1
JX446710,22960785,gag,01_AE,86,1,3,0,0,1,1
JX446720,22960785,gag,01_AE,81,1,3,0,0,0,1
JX446736,22960785,gag,01_AE,77,1,2,0,0,1,2
JX446755,22960785,gag,01_AE,89,0,4,0,0,0,0
JX446766,22960785,gag,01_AE,77,1,6,1,0,1,2
JX446785,22960785,gag,01_AE,78,1,2,0,0,0,2
JX446795,22960785,gag,B,35,0,0,0,0,0,1
JX446807,22960785,gag,B,38,0,1,0,0,0,1
JX446826,22960785,gag,01_AE,80,2,3,0,0,2,2
JX446848,22960785,gag,01_AE,77,1,3,0,0,2,1
